"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0.2101,-63.6707958795045,-68.3249176608529,-68.7787429276689,-60.0490587814686,-61.8890762034147,-65.4510675651774,-57.4506515549614,-63.9265417156722,-59.9336133053757,-65.2952610874117
0.2201,-63.6763742547587,-68.4337317494803,-68.7784008422059,-60.0478126179422,-61.8820904202553,-65.4564444004487,-57.4248521321978,-63.9635594773729,-60.0961196198402,-65.3106657360077
0.2301,-63.684529065262,-68.5461907699212,-68.7805136194087,-60.0485607525005,-61.876645999938,-65.4636391233963,-57.4012904082914,-64.003360499919,-60.2606585582168,-65.3273835783052
0.2401,-63.6952205248982,-68.6622327974617,-68.785059123789,-60.051297820626,-61.8727261823136,-65.4726399027524,-57.3799617377378,-64.0459224940181,-60.4271768143797,-65.3454068106447
0.2501,-63.7084076090581,-68.7817930657452,-68.7920141831918,-60.0560175379689,-61.8703138020012,-65.4834342623986,-57.360860682238,-64.0912220254892,-60.5956203307008,-65.3647270941981
0.2601,-63.7240481020249,-68.904804082971,-68.8013546078058,-60.0627126883572,-61.8693913108404,-65.4960090827041,-57.3439809981216,-64.1392345294774,-60.7659343374542,-65.3853355561834
0.2701,-63.7420986471027,-69.0311957547192,-68.8130552102505,-60.0713751132983,-61.8699408006813,-65.5103506025308,-57.3293156247379,-64.1899343260687,-60.9380633931749,-65.4072227919901
0.2801,-63.7625147993388,-69.1608955128457,-68.8270898267036,-60.0819957030264,-61.8719440264213,-65.5264444219146,-57.3168566739152,-64.2432946372791,-61.1119514259305,-65.4303788682161
0.2901,-63.7852510806756,-69.2938284498682,-68.8434313390283,-60.0945643891546,-61.8753824291934,-65.5442755054288,-57.3065954205917,-64.2992876053875,-61.2875417754677,-65.4547933266213
0.3001,-63.8102610373564,-69.4299174582449,-68.8620516978644,-60.1090701389782,-61.8802371596161,-65.5638281862384,-57.2985222947229,-64.3578843125826,-61.4647772361864,-65.4804551889936
0.3101,-63.8374972993996,-69.5690833739277,-68.8829219466475,-60.1255009514769,-61.8864891010153,-65.5850861708527,-57.2926268745627,-64.4190548018877,-61.6436001008983,-65.5073529629237
0.3201,-63.8669116419451,-69.7112451235662,-68.9060122465193,-60.1438438550543,-61.8941188925313,-65.6080325445782,-57.2888978814144,-64.4827680993287,-61.8239522053197,-65.5354746484815
0.3301,-63.8984550482693,-69.8563198747257,-68.9312919020985,-60.1640849070504,-61.9031069520276,-65.6326497776807,-57.2873231759441,-64.5489922373092,-62.005774973247,-65.5648077457802
0.3401,-63.9320777742582,-70.0042231884862,-68.9587293880772,-60.1862091950558,-61.9134334987231,-65.6589197322562,-57.2878897561383,-64.6176942791498,-62.1890094623619,-65.5953392634178
0.3501,-63.9677294141202,-70.1548691737892,-68.9882923766136,-60.2102008400505,-61.9250785754722,-65.6868236698163,-57.2905837569881,-64.6888403447553,-62.3735964106095,-65.6270557277747
0.3601,-64.0053589671194,-70.308170642906,-69.0199477654893,-60.2360430013846,-61.9380220706224,-65.7163422595873,-57.2953904519643,-64.7623956373628,-62.5594762830886,-65.6599431931496
0.3701,-64.044914905104,-70.4640392674118,-69.0536617070029,-60.2637178836115,-61.9522437393859,-65.7474555875246,-57.3022942563491,-64.8383244713308,-62.7465893193949,-65.6939872527095
0.3801,-64.086345240603,-70.6223857340674,-69.0893996375705,-60.2932067451787,-61.967723224666,-65.7801431660411,-57.3112787324722,-64.9165903009219,-62.9348755813497,-65.7291730502273
0.3901,-64.1295975952679,-70.7831199000254,-69.1271263080053,-60.3244899089727,-61.9844400772833,-65.8143839444476,-57.3223265968903,-64.9971557500329,-63.1242750010496,-65.7654852925786
0.4001,-64.1746192684299,-70.9461509468,-69.1668058144489,-60.3575467747117,-62.0023737755575,-65.8501563201019,-57.3354197295414,-65.0799826428267,-63.3147274291663,-65.8029082629659
0.4101,-64.2213573055549,-71.1113875324677,-69.2084016299241,-60.3923558331689,-62.0215037442013,-65.8874381502617,-57.3505391848862,-65.1650320352145,-63.5061726834246,-65.8414258348367
0.4201,-64.269758566372,-71.2787379415876,-69.2518766364845,-60.4288946822058,-62.0418093724922,-65.9262067646354,-57.367665205043,-65.2522642471415,-63.6985505971862,-65.8810214864583
0.4301,-64.3197697924666,-71.4481102323643,-69.2971931579284,-60.4671400445874,-62.0632700316949,-65.9664389786237,-57.3867772349042,-65.3416388956238,-63.8918010680609,-65.9216783161122
0.4401,-64.3713376741256,-71.6194123806065,-69.3443129930497,-60.5070677875442,-62.0858650917089,-66.0081111072418,-57.4078539392148,-65.4331149284858,-64.0858641064699,-65.9633790578673
0.4501,-64.424408916237,-71.7925524200654,-69.3931974493939,-60.548652944041,-62.1095739369278,-66.0511989797135,-57.4308732215742,-65.5266506587454,-64.2806798840802,-66.0061060978895
0.4601,-64.4789303030505,-71.9674385787754,-69.4438073774878,-60.5918697357044,-62.1343759812967,-66.0956779547234,-57.4558122453154,-65.6222037995942,-64.4761887820289,-66.0498414912449
0.4701,-64.5348487616162,-72.1439794110487,-69.4961032055078,-60.6366915973567,-62.1602506825642,-66.141522936314,-57.4826474561993,-65.7197314999188,-64.6723314388571,-66.0945669791519
0.4801,-64.5921114237268,-72.322083924819,-69.5500449743523,-60.6830912030969,-62.1871775557277,-66.1887083904143,-57.5113546068515,-65.8191903803077,-64.8690487980685,-66.1402640066355
0.4901,-64.6506656862038,-72.5016617040558,-69.6055923730799,-60.7310404938656,-62.2151361856767,-66.2372083619785,-57.5419087828573,-65.9205365694899,-65.0662821552305,-66.1869137405375
0.5001,-64.710459269374,-72.6826230260163,-69.6627047746733,-60.7805107064219,-62.2441062390446,-66.2869964927219,-57.574284430419,-66.0237257411484,-65.2639732045326,-66.2344970878358
0.5101,-64.7714402735993,-72.864878973129,-69.7213412720867,-60.831472403661,-62.2740674752805,-66.338046039428,-57.6084553854701,-66.1287131510516,-65.4620640847204,-66.2829947142237
0.5201,-64.8335572337325,-73.048341539343,-69.7814607145319,-60.8838955061903,-62.3049997569597,-66.3903298928091,-57.6443949041331,-66.2354536744472,-65.6604974243183,-66.3323870629019
0.5301,-64.8967591713854,-73.2329237308098,-69.8430217439549,-60.9377493250822,-62.3368830593527,-66.4438205968939,-57.6820756943981,-66.3439018436592,-65.859216386061,-66.3826543735354
0.5401,-64.9609956449091,-73.4185396607948,-69.9059828316546,-60.9930025957163,-62.3696974792767,-66.4984903689179,-57.7214699488931,-66.4540118858311,-66.0581647104501,-66.4337767013267
0.5501,-65.026216796998,-73.6051046387511,-69.9703023149885,-61.0496235126198,-62.4034232432546,-66.5543111196891,-57.7625493786118,-66.5657377607579,-66.2572867583558,-66.4857339361579
0.5601,-65.0923733998435,-73.7925352535152,-70.0359384341138,-61.1075797652114,-62.4380407150117,-66.6112544743999,-57.8052852474606,-66.6790331987467,-66.4565275525837,-66.538505821756
0.5701,-65.1594168977759,-73.9807494506147,-70.1028493687024,-61.1668385743547,-62.473530402337,-66.6692917938555,-57.8496484074813,-66.7938517384489,-66.6558328183312,-66.5920719748336
0.5801,-65.2272994473452,-74.1696666037039,-70.1709932745742,-61.2273667296182,-62.5098729633434,-66.7283941960856,-57.8956093346069,-66.9101467646049,-66.8551490224573,-66.6464119041618
0.5901,-65.2959739548054,-74.3592075801679,-70.2403283201837,-61.2891306271461,-62.547049212157,-66.7885325783079,-57.9431381648068,-67.0278715456434,-67.054423411495,-66.7015050295303
0.6001,-65.3653941109783,-74.5492948009625,-70.3108127228987,-61.3520963080332,-62.5850401240686,-66.8496776392061,-57.9922047304742,-67.1469792710762,-67.2536040483362,-66.757330700552
0.6101,-65.4355144234842,-74.7398522947734,-70.3824047850043,-61.4162294971051,-62.6238268401816,-66.9117999014885,-58.0427785969175,-67.2674230886314,-67.4526398475238,-66.8138682152732
0.6201,-65.5062902463406,-74.9308057466018,-70.4550629293676,-61.4814956419973,-62.6633906715876,-66.9748697346872,-58.094829098814,-67.3891561410684,-67.6514806090892,-66.871096838546
0.6301,-65.5776778069364,-75.1220825409004,-70.5287457346948,-61.5478599524318,-62.7037131031041,-67.0388573781624,-58.1483253764914,-67.5121316026156,-67.8500770508759,-66.9289958201303
0.6401,-65.6496342304055,-75.3136117993982,-70.6034119703126,-61.6152874395875,-62.744775796606,-67.1037329642689,-58.2032364119052,-67.6363027149782,-68.0483808392966,-66.987544412485
0.6501,-65.7221175614273,-75.5053244137686,-70.679020630408,-61.6837429554627,-62.7865605939815,-67.1694665416466,-58.2595310641892,-67.7616228228585,-68.2463446184714,-67.0467218882178
0.6601,-65.7950867834957,-75.6971530733053,-70.755530967656,-61.7531912321289,-62.8290495197444,-67.2360280985926,-58.3171781046588,-67.8880454089354,-68.4439220377051,-67.10650755716
0.6701,-65.8685018357018,-75.8890322877826,-70.83290252617,-61.8235969207766,-62.8722247833316,-67.3033875864725,-58.3761462511562,-68.0155241282527,-68.6410677772605,-67.1668807830373
0.6801,-65.9423236270888,-76.0808984056853,-70.9110951737088,-61.8949246304568,-62.9160687811128,-67.3715149431297,-58.4364042016348,-68.1440128419608,-68.8377375723928,-67.2278209997096
0.6901,-66.0165140486385,-76.2726896279988,-70.9900691330741,-61.9671389664237,-62.9605640981418,-67.440380116249,-58.4979206668846,-68.2734656503671,-69.0338882356157,-67.2893077269533
0.7001,-66.0910359829603,-76.464346017759,-71.0697850126373,-62.0402045679867,-63.0056935096713,-67.5099530866305,-58.5606644023151,-68.403836925243,-69.2294776771725,-67.351320585764
0.7101,-66.1658533117558,-76.6558095055616,-71.150203835933,-62.114086145783,-63.0514399824581,-67.5802038913334,-58.6246042387131,-68.5350813413447,-69.4244649236922,-67.4138393131589
0.7201,-66.2409309211383,-76.8470238912364,-71.2312870702636,-62.1887485183878,-63.0977866758785,-67.6511026466434,-58.68970911191,-68.6671539071014,-69.6188101350176,-67.4768437764593
0.7301,-66.3162347048909,-77.0379348418936,-71.3129966542574,-62.2641566481776,-63.1447169428761,-67.7226195708241,-58.7559480912936,-68.8000099944318,-69.8124746191929,-67.5403139870386
0.7401,-66.3917315657497,-77.228489886546,-71.3952950243299,-62.3402756763736,-63.1922143307598,-67.7947250066073,-58.8232904071152,-68.933605367647,-70.0054208456101,-67.6042301135204
0.7501,-66.4673894148023,-77.4186384075159,-71.4781451399994,-62.4170709571892,-63.2402625818703,-67.8673894433835,-58.8917054765484,-69.0678962114044,-70.1976124563121,-67.6685724944152
0.7601,-66.5431771690928,-77.6083316288295,-71.5615105080127,-62.4945080910144,-63.2888456341293,-67.9405835390495,-58.961162928464,-69.2028391576784,-70.3890142754622,-67.7333216501866
0.7701,-66.6190647475278,-77.7975226017998,-71.6453552052405,-62.5725529565749,-63.3379476214885,-68.0142781414737,-59.0316326268946,-69.3383913117147,-70.5795923169883,-67.7984582947389
0.7801,-66.6950230651781,-77.9861661879979,-71.7296439003068,-62.6511717420044,-63.3875528742872,-68.0884443095418,-59.1030846931713,-69.4745102769419,-70.7693137904206,-67.8639633463209
0.7901,-66.7710240260704,-78.1742190398063,-71.8143418739202,-62.7303309747787,-63.4376459195339,-68.1630533337431,-59.1754895267204,-69.6111541788113,-70.9581471049441,-67.9298179378417
0.8001,-66.847040514566,-78.3616395787435,-71.8994150378819,-62.8099975504622,-63.4882114811187,-68.2380767562624,-59.2488178245169,-69.7482816875446,-71.1460618716903,-67.9960034265987
0.8101,-66.9230463854201,-78.5483879717458,-71.9848299527463,-62.8901387602224,-63.5392344799666,-68.3134863905438,-59.3230405991972,-69.8858520397678,-71.3330289043011,-68.0625014034157
0.8201,-66.9990164526169,-78.7344261055842,-72.0705538441195,-62.9707223170748,-63.5907000341394,-68.3892543402911,-59.3981291958412,-70.0238250590149,-71.5190202177987,-68.1292937011947
0.8301,-67.0749264770727,-78.9197175595895,-72.1565546175811,-63.0517163808253,-63.6425934588909,-68.4653530178756,-59.4740553074368,-70.162161175087,-71.7040090258001,-68.1963624028847
0.8401,-67.150753153299,-79.1042275768535,-72.2428008722239,-63.1330895816808,-63.6949002666827,-68.5417551621209,-59.5507909890479,-70.3008214422564,-71.8879697361207,-68.2636898488727
0.8501,-67.2264740951148,-79.2879230340649,-72.3292619128082,-63.2148110425064,-63.7476061671638,-68.6184338554379,-59.6283086707124,-70.439767556307,-72.0708779448129,-68.3312586438031
0.8601,-67.3020678204951,-79.4707724101351,-72.4159077605331,-63.2968503997108,-63.8006970671164,-68.6953625402838,-59.706581169095,-70.5789618704072,-72.2527104286887,-68.3990516628344
0.8701,-67.3775137356418,-79.6527457537589,-72.5027091624315,-63.3791778227463,-63.8541590703729,-68.7725150349236,-59.785581697933,-70.718367409813,-72.4334451363814,-68.4670520573423
0.8801,-67.4527921183573,-79.8338146500512,-72.5896375994008,-63.4617640322171,-63.9079784777033,-68.8498655484708,-59.8652838773062,-70.8579478854016,-72.6130611779998,-68.5352432600788
0.8901,-67.5278841008024,-80.0139521863926,-72.6766652928852,-63.5445803165913,-63.9621417866763,-68.9273886951906,-59.9456617417742,-70.9976677060409,-72.7915388134356,-68.6036089898008
0.9001,-67.6027716517131,-80.1931329176081,-72.763765210229,-63.6275985475181,-64.0166356914931,-69.0050595080484,-60.0266897474187,-71.1374919898012,-72.9688594393827,-68.6721332553785
0.9101,-67.677437558151,-80.3713328305999,-72.8509110687262,-63.710791193757,-64.0714470827953,-69.0828534514892,-60.1083427778366,-71.2773865740179,-73.1450055751313,-68.7408003593984
0.9201,-67.7518654068568,-80.5485293085455,-72.9380773383923,-63.7941313337274,-64.1265630474453,-69.1607464334361,-60.1905961491268,-71.4173180242186,-73.3199608472013,-68.8095949012757
0.9301,-67.8260395652741,-80.7247010947665,-73.025239243492,-63.8775926666943,-64.1819708682796,-69.2387148164999,-60.2734256139179,-71.5572536419288,-73.4937099728799,-68.8785017798887
0.9401,-67.8999451623069,-80.8998282563675,-73.1123727628554,-63.961149522607,-64.2376580238336,-69.31673542839,-60.3568073644825,-71.6971614713731,-73.6662387427299,-68.9475061957531
0.9501,-67.9735680688712,-81.073892147737,-73.1994546290209,-64.0447768706126,-64.2936121880361,-69.3947855715246,-60.4407180349857,-71.8370103050911,-73.837534002135,-69.0165936527505
0.9601,-68.0468948782974,-81.2468753739969,-73.2864623262457,-64.1284503262698,-64.3498212298729,-69.4728430318359,-60.5251347029143,-71.9767696884913,-74.0075836319518,-69.0857499594288
0.9701,-68.1199128866376,-81.418761754481,-73.3733740874249,-64.2121461574894,-64.4062732130173,-69.5508860867705,-60.6100348897343,-72.1164099233639,-74.1763765283328,-69.1549612298895
0.9801,-68.1926100729268,-81.5895362863162,-73.4601688899662,-64.2958412892352,-64.4629563954261,-69.6288935124868,-60.6953965608234,-72.2559020703804,-74.3439025817918,-69.2242138842805
0.9901,-68.2649750794465,-81.7591851081754,-73.5468264506642,-64.3795133070157,-64.5198592288989,-69.7068445902543,-60.7811981247241,-72.3952179506052,-74.5101526555764,-69.293494648911
1.0001,-68.3369971920338,-81.9276954642654,-73.6333272196243,-64.4631404592061,-64.5769703585996,-69.7847191120588,-60.8674184317632,-72.5343301460497,-74.6751185634153,-69.3627905560043
1.0101,-68.4086663204758,-82.095055668608,-73.7196523732852,-64.5467016582353,-64.6342786225377,-69.8624973854245,-60.9540367720818,-72.6732119992978,-74.8387930467067,-69.4320889431087
1.0201,-68.4799729790283,-82.2612550696667,-73.8057838065892,-64.6301764806816,-64.6917730510075,-69.9401602374596,-61.0410328731186,-72.8118376122349,-75.0011697512123,-69.5013774521805
1.0301,-68.5509082670927,-82.4262840153681,-73.8917041243533,-64.7135451663152,-64.7494428659847,-70.0176890181404,-61.1283868965891,-72.9501818439125,-75.1622432033211,-69.5706440283586
1.0401,-68.6214638500823,-82.5901338185611,-73.9773966318901,-64.7967886161348,-64.8072774804768,-70.095065602845,-61.2160794350008,-73.0882203075822,-75.3220087859455,-69.6398769184459
1.0501,-68.6916319405079,-82.7527967229541,-74.0628453249327,-64.8798883894385,-64.8652664978279,-70.1722723941527,-61.3040915077442,-73.2259293669334,-75.4804627141101,-69.7090646691157
1.0601,-68.7614052793085,-82.9142658695644,-74.1480348789131,-64.9628266999783,-64.9233997109748,-70.2492923229252,-61.3924045567966,-73.3632861315697,-75.6376020102935,-69.7781961248592
1.0701,-68.8307771174503,-83.0745352637135,-74.2329506376473,-65.0455864112417,-64.9816671016546,-70.3261088486888,-61.4810004420744,-73.5002684517593,-75.7934244795797,-69.8472604256893
1.0801,-68.8997411978162,-83.2335997425936,-74.317578601476,-65.1281510309074,-65.0400588395614,-70.4027059593345,-61.5698614364708,-73.6368549124951,-75.9479286846745,-69.9162470046184
1.0901,-68.9682917374039,-83.3914549434318,-74.4019054149131,-65.2105047045241,-65.0985652814521,-70.4790681701587,-61.6589702206083,-73.7730248269016,-76.1011139208422,-69.9851455849243
1.1001,-69.0364234098498,-83.5480972722723,-74.4859183538499,-65.2926322084567,-65.1571769702,-70.5551805222655,-61.7483098773403,-73.9087582290233,-76.2529801908103,-70.0539461772204
1.1101,-69.1041313282931,-83.7035238733954,-74.5696053123639,-65.3745189421488,-65.215884633796,-70.6310285803509,-61.8378638860304,-74.0440358660324,-76.4035281796959,-70.1226390763438
1.1201,-69.1714110285921,-83.8577325993887,-74.6529547891794,-65.4561509197477,-65.2746791842966,-70.7065984298959,-61.9276161166363,-74.1788391898905,-76.5527592299969,-70.1912148580773
1.1301,-69.2382584529049,-84.010721981882,-74.7359558738256,-65.5375147611385,-65.3335517167187,-70.781876673789,-62.0175508236277,-74.3131503485013,-76.7006753166944,-70.2596643757176
1.1401,-69.3046699336417,-84.1624912029594,-74.8185982325371,-65.6185976824327,-65.3924935078806,-70.8568504284044,-62.1076526397597,-74.4469521763885,-76.847279022508,-70.3279787565041
1.1501,-69.3706421777972,-84.3130400672525,-74.9008720939388,-65.699387485957,-65.4514960151906,-70.9315073191612,-62.197906569728,-74.580228184936,-76.9925735133443,-70.3961493979206
1.1601,-69.4361722516683,-84.462368974724,-74.9827682345571,-65.7798725497862,-65.5105508753814,-71.0058354755878,-62.2882979837257,-74.7129625522222,-77.1365625139747,-70.4641679638836
1.1701,-69.5012575659619,-84.6104788941445,-75.0642779641979,-65.8600418168638,-65.5696499031928,-71.0798235259185,-62.3788126109237,-74.8451401124845,-77.2792502839796,-70.5320263808271
1.1801,-69.5658958612951,-84.7573713372641,-75.1453931112271,-65.9398847837525,-65.6287850900015,-71.1534605912472,-62.4694365328926,-74.9767463452465,-77.4206415939893,-70.5997168336975
1.1901,-69.6300851940899,-84.90304833368,-75.2261060077919,-66.0193914890556,-65.6879486024007,-71.226736279266,-62.5601561769847,-75.10776736414,-77.5607417022536,-70.6672317618683
1.2001,-69.6938239228633,-85.047512406399,-75.3064094750159,-66.0985525015497,-65.7471327807276,-71.2996406776118,-62.650958309692,-75.2381899054537,-77.6995563315673,-70.7345638549853
1.2101,-69.7571106949118,-85.1907665480918,-75.3862968082009,-66.1773589080668,-65.8063301375432,-71.3721643468504,-62.7418300299951,-75.3680013164391,-77.8370916465775,-70.8017060487527
1.2201,-69.8199444333894,-85.3328141980365,-75.4657617620658,-66.2558023011628,-65.8655333560625,-71.4442983131207,-62.8327587627177,-75.4971895434041,-77.9733542314955,-70.8686515206691
1.2301,-69.882324324776,-85.4736592197453,-75.5447985360511,-66.3338747666099,-65.9247352885381,-71.5160340604674,-62.9237322518991,-75.6257431196219,-78.1083510682358,-70.9353936857227
1.2401,-69.9442498067344,-85.6133058792681,-75.6234017597165,-66.411568870744,-65.9839289545984,-71.5873635228849,-63.0147385541957,-75.7536511530843,-78.2420895149989,-71.0019261920539
1.2501,-70.0057205563506,-85.7517588241682,-75.7015664782556,-66.488877647704,-66.0431075395412,-71.6582790760996,-63.1057660323241,-75.8809033141249,-78.3745772853176,-71.0682429165938
1.2601,-70.0667364787542,-85.889023063159,-75.7792881381523,-66.5657945865906,-66.102264392585,-71.7287735291131,-63.196803348553,-76.0074898229389,-78.5058224275799,-71.1343379606858
1.2701,-70.1272976961131,-86.025103946396,-75.8565625729983,-66.6423136185771,-66.1613930250792,-71.7988401155316,-63.287839458255,-76.1334014370238,-78.6358333050418,-71.2002056456978
1.2801,-70.1874045369972,-86.1600071464128,-75.9333859894933,-66.7184291039984,-66.2204871086755,-71.8684724847047,-63.3788636035246,-76.2586294385641,-78.7646185763413,-71.2658405086311
1.2901,-70.2470575261048,-86.2937386396925,-76.0097549536455,-66.7941358194464,-66.2795404734619,-71.9376646926956,-63.4698653068703,-76.3831656217828,-78.892187176523,-71.3312372977327
1.3001,-70.3062573743456,-86.4263046888626,-76.0856663771865,-66.8694289448963,-66.3385471060609,-72.0064111931058,-63.5608343649866,-76.5070022802812,-79.0185482985807,-71.3963909681174
1.3101,-70.365004969274,-86.5577118255037,-76.1611175042195,-66.9443040508868,-66.3975011476947,-72.0747068277754,-63.651760842612,-76.6301321943868,-79.1437113755237,-71.4612966774038
1.3201,-70.4233013658638,-86.68796683356,-76.2361058981093,-67.0187570857776,-66.4563968922192,-72.1425468173802,-63.7426350664775,-76.7525486185282,-79.2676860629721,-71.5259497813705
1.3301,-70.4811477776194,-86.8170767333393,-76.3106294286296,-67.0927843631037,-66.5152287841277,-72.209926751945,-63.83344761935,-76.8742452686562,-79.3904822222828,-71.5903458296362
1.3401,-70.5385455680137,-86.9450487660922,-76.3846862593755,-67.1663825490455,-66.5739914165283,-72.2768425812929,-63.9241893341747,-76.9952163097259,-79.5121099042082,-71.6544805613697
1.3501,-70.5954962422473,-87.0718903791555,-76.4582748354509,-67.2395486500338,-66.6326795290952,-72.3432906054491,-64.0148512883183,-77.1154563432586,-79.6325793330888,-71.7183499010311
1.3601,-70.6520014393188,-87.1976092116502,-76.5313938714389,-67.3122800005039,-66.6912880059973,-72.409267465017,-64.1054247979172,-77.2349603949951,-79.7519008915767,-71.7819499541507
1.3701,-70.7080629243994,-87.3222130807184,-76.60404233966,-67.3845742508159,-66.7498118738059,-72.4747701315436,-64.1959014123326,-77.3537239026569,-79.8700851058897,-71.8452770031475
1.3801,-70.7636825815049,-87.4457099682898,-76.6762194587256,-67.4564293553524,-66.8082462993829,-72.5397958978898,-64.2862729087124,-77.4717427038267,-79.987142631592,-71.9083275031896
1.3901,-70.8188624064545,-87.568108008361,-76.7479246823885,-67.5278435608089,-66.8665865877528,-72.6043423686221,-64.3765312866636,-77.5890130239603,-80.1030842398968,-71.9710980781018
1.4001,-70.8736045001102,-87.6894154747781,-76.8191576886953,-67.5988153946843,-66.9248281799596,-72.668407450439,-64.4666687630351,-77.7055314645409,-80.2179208044867,-72.03358551632
1.4101,-70.9279110618892,-87.8096407695078,-76.8899183694419,-67.6693436539854,-66.9829666509112,-72.7319893426468,-64.5566777668111,-77.8212949913864,-80.3316632888452,-72.0957867668964
1.4201,-70.9817843835384,-87.928792411384,-76.9602068199331,-67.7394273941508,-67.040997707213,-72.795086527697,-64.6465509341155,-77.9363009231172,-80.4443227340927,-72.1576989355578
1.4301,-71.0352268431671,-88.0468790253179,-77.0300233290477,-67.8090659182039,-67.0989171849934,-72.8576977617986,-64.7362811033284,-78.0505469197947,-80.5559102473199,-72.2193192808169
1.4401,-71.0882408995263,-88.1639093319586,-77.0993683696073,-67.8782587661408,-67.156721047722,-72.9198220656147,-64.8258613103126,-78.1640309717366,-80.6664369904097,-72.2806452101399
1.4501,-71.1408290865293,-88.2798921377908,-77.1682425890489,-67.9470057045594,-67.2144053840241,-72.9814587150561,-64.915284783751,-78.2767513885164,-80.7759141693403,-72.3416742761718
1.4601,-71.1929940080042,-88.3948363256572,-77.2366468003984,-68.0153067165336,-67.2719664054912,-73.0426072321811,-65.0045449405941,-78.3887067881523,-80.8843530239589,-72.4024041730185
1.4701,-71.2447383326721,-88.5087508456936,-77.3045819735436,-68.0831619917373,-67.3294004444921,-73.1032673762089,-65.0936353816152,-78.4998960864917,-80.9917648182172,-72.4628327325896
