"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0.2601,-74.210710335201,-83.6695313375614,-67.2038854325803,-70.5237822758163,-71.4772554780314,-68.398221966007,-77.2891732257165,-65.383367742553,-58.0579553132023,-67.3359439297333
0.2701,-74.1627417776687,-83.860832479672,-67.3525243850433,-70.7255934976455,-71.814224714748,-68.4453319689932,-77.3778790748883,-65.4659864865615,-58.0850206773925,-67.4150447031622
0.2801,-74.1173447205182,-84.054436488829,-67.5031954916322,-70.9304806938964,-72.1553363108451,-68.4948464452857,-77.4711066620714,-65.5518565395769,-58.1140150792055,-67.4961311804331
0.2901,-74.0744958091422,-84.2500897293574,-67.6558058916245,-71.1383733553521,-72.5000970809741,-68.5467486442191,-77.5687123970265,-65.6409359280742,-58.1449114841823,-67.5791620575769
0.3001,-74.0341703804173,-84.4475452049318,-67.8102636129303,-71.3491985846824,-72.8480322576489,-68.6010207732247,-77.6705510753694,-65.7331797790003,-58.1776822338705,-67.6640945276892
0.3101,-73.9963425126108,-84.6465632959024,-67.9664776768614,-71.5628811880581,-73.1986864746202,-68.6576439763337,-77.776476210859,-65.8285403274524,-58.2122990930131,-67.7508843591496
0.3201,-73.9609850773027,-84.8469124009273,-68.1243581967863,-71.7793437727649,-73.5516244910887,-68.7165983146026,-77.8863403510814,-65.9269669341463,-58.2487332963355,-67.8394859788925
0.3301,-73.9280697929635,-85.0483694828648,-68.2838164705771,-71.9985068504617,-73.9064316764583,-68.7778627486312,-77.9999953758736,-66.0284061129454,-58.2869555946993,-67.9298525602429
0.3401,-73.8975672798502,-85.2507205201586,-68.4447650667867,-72.2202889457073,-74.2627142769702,-68.8414151233374,-78.1172927781925,-66.1328015686578,-58.3269363004053,-68.0219361148038
0.3501,-73.869447115897,-85.4537608661128,-68.6071179045296,-72.4446067093555,-74.620099486499,-68.9072321551456,-78.2380839274602,-66.2400942452463,-58.3686453314553,-68.1156875878578
0.3601,-73.8436778932964,-85.6572955194601,-68.7707903270664,-72.6713750363991,-74.9782353441178,-68.9752894217378,-78.3622203157137,-66.3502223845263,-58.4120522545963,-68.2110569567292
0.3701,-73.8202272754898,-85.8611393104988,-68.9356991691276,-72.9005071878287,-75.3367904808323,-69.0455613545049,-78.4895537871332,-66.4631215953555,-58.457126326999,-68.3079933315397
0.3801,-73.7990620543077,-86.0651170077835,-69.1017628180345,-73.1319149160574,-75.6954537372392,-69.1180212338257,-78.619936751735,-66.5787249332369,-58.5038365364394,-68.4064450577883
0.3901,-73.7801482070226,-86.2690633509216,-69.2689012687028,-73.3655085934523,-76.0539336728722,-69.1926411872869,-78.7532223841703,-66.6969629901901,-58.5521516398793,-68.506359820182
0.4001,-73.7634509531011,-86.4728230154457,-69.4370361726405,-73.6011973435075,-76.411957986731,-69.2693921909454,-78.8892648086901,-66.8177639946629,-58.6020402003589,-68.6076847471555
0.4101,-73.748934810464,-86.6762505160149,-69.606090881067,-73.8388891741868,-76.7692728670381,-69.348244073717,-79.0279192714007,-66.9410539211762,-58.6534706221407,-68.7103665155226
0.4201,-73.7365636510864,-86.8792100543515,-69.7759904823085,-74.0784911129641,-77.1256422866883,-69.4291655249626,-79.1690423009667,-67.06675660932,-58.7064111840595,-68.8143514547232
0.4301,-73.7263007557901,-87.0815753183592,-69.9466618336343,-74.3199093430911,-77.4808472592154,-69.512124105322,-79.3124918589053,-67.1947938916464,-58.7608300710577,-68.9195856501483
0.4401,-73.7181088681012,-87.283229238803,-70.1180335877203,-74.563049340624,-77.8346850684422,-69.5970862608336,-79.4581274805706,-67.3250857299281,-58.8166954038981,-69.0260150450479
0.4501,-73.7119502470656,-87.4840637097797,-70.2900362139354,-74.8078160117488,-78.1869684833554,-69.6840173403535,-79.6058104078581,-67.4575503591863,-58.8739752670679,-69.1335855405587
0.4601,-73.7077867189317,-87.6839792789742,-70.4626020146611,-75.0541138299535,-78.5375249681712,-69.7728816162763,-79.7554037145604,-67.5921044388261,-58.9326377348986,-69.2422430934161
0.4701,-73.7055797276276,-87.8828848134078,-70.6356651368629,-75.3018469726062,-78.8861958960771,-69.8636423085333,-79.9067724251968,-67.728663210161,-58.9926508959431,-69.3519338109498
0.4801,-73.7052903839708,-88.0806971460414,-70.8091615791397,-75.5509194565126,-79.2328357737473,-69.9562616118329,-80.0597836280137,-67.8671406595564,-59.0539828756623,-69.4626040429978
0.4901,-73.7068795135684,-88.2773407082197,-70.983029194485,-75.8012352720377,-79.5773114824584,-70.0507007260825,-80.2143065827249,-68.0074496863704,-59.1166018574809,-69.5742004704101
0.5001,-73.7103077033697,-88.4727471525366,-71.1572076889968,-76.0526985154008,-79.9195015404811,-70.1469198899165,-80.3702128234312,-68.1495022748419,-59.1804761022872,-69.6866701898521
0.5101,-73.7155353468497,-88.6668549702862,-71.3316386167766,-76.3052135187628,-80.2592953903898,-70.2448784172364,-80.5273762570285,-68.2932096690408,-59.2455739664503,-69.7999607946535
0.5201,-73.7225226878072,-88.8596091072372,-71.5062653712596,-76.5586849777506,-80.5965927140234,-70.3445347366492,-80.6856732572985,-68.43848254997,-59.3118639184407,-69.9140204514916
0.5301,-73.7312298627704,-89.050960581047,-71.6810331732167,-76.8130180760825,-80.9313027770337,-70.4458464336776,-80.8449827547606,-68.5852312139068,-59.3793145541402,-70.0287979727289
0.5401,-73.741616942008,-89.2408661032183,-71.8558890556697,-77.0681186069793,-81.2633438042726,-70.5487702955939,-81.0051863222696,-68.7333657510495,-59.4478946109295,-70.1442428842697
0.5501,-73.7536439691505,-89.4292877081033,-72.0307818459566,-77.3238930910699,-81.5926423866867,-70.6532623587214,-81.16616825626,-68.8827962235615,-59.5175729806464,-70.2603054888284
0.5601,-73.7672709994301,-89.6161923910793,-72.2056621451811,-77.5802488905236,-81.9191329198989,-70.7592779580262,-81.3278156534665,-69.0334328420943,-59.5883187215026,-70.3769369245446
0.5701,-73.7824581365489,-89.8015517576636,-72.3804823052754,-77.8370943191625,-82.242757074252,-70.8667717788161,-81.4900184829019,-69.1851861399103,-59.6601010690507,-70.494089218905
0.5801,-73.7991655681923,-89.9853416850038,-72.5551964038996,-78.094338748335,-82.5634632957654,-70.9756979103482,-81.6526696528315,-69.3379671437446,-59.7328894462882,-70.6117153379695
0.5901,-73.8173536002005,-90.1675419968729,-72.729760217396,-78.3518927083518,-82.8812063371931,-71.0860099011378,-81.8156650724658,-69.4916875405852,-59.8066534729834,-70.7297692309241
0.6001,-73.8369826894176,-90.3481361530222,-72.9041311920055,-78.6096679853114,-83.1959468181756,-71.1976608157549,-81.9789037080809,-69.6462598395936,-59.8813629743055,-70.8482058700092
0.6101,-73.8580134752341,-90.5271109534933,-73.0782684135519,-78.8675777131664,-83.5076508133266,-71.3106032928866,-82.1422876332841,-69.8015975284367,-59.9569879888354,-70.9669812859
0.6201,-73.8804068098429,-90.7044562582685,-73.2521325757843,-79.1255364609024,-83.8162894669931,-71.4247896044379,-82.3057220731549,-69.9576152233542,-60.0334987760313,-71.0860525986325
0.6301,-73.9041237872258,-90.8801647224432,-73.4256859475651,-79.3834603147273,-84.1218386333608,-71.5401717154425,-82.4691154420217,-70.1142288123497,-60.1108658232161,-71.2053780441929
0.6401,-73.9291257708895,-91.0542315469314,-73.5988923390789,-79.6412669551888,-84.4242785405395,-71.6567013445517,-82.6323793746642,-70.2713555909541,-60.1890598521518,-71.3249169969007
0.6501,-73.9553744203678,-91.2266542445711,-73.7717170672286,-79.89887572916,-84.723593477253,-71.7743300248704,-82.7954287507761,-70.4289143900723,-60.2680518252568,-71.4446299877361
0.6601,-73.9828317165083,-91.3974324213702,-73.9441269203768,-80.1562077166548,-85.0197715007701,-71.8930091649094,-82.9581817125646,-70.5868256955032,-60.3478129515207,-71.5644787187688
0.6701,-74.0114599855607,-91.5665675725314,-74.1160901225795,-80.4131857924531,-85.3128041647368,-72.0126901094287,-83.1205596754155,-70.7450117587841,-60.4283146921621,-71.6844260738615
0.6801,-74.0412219220811,-91.7340628928112,-74.2875762974502,-80.6697346825354,-85.6026862656134,-72.1333241999481,-83.2824873315994,-70.9033966990834,-60.5095287660741,-71.8044361258253
0.6901,-74.0720806106706,-91.8999231006987,-74.4585564317844,-80.9257810153459,-85.8894156064648,-72.2548628347107,-83.4438926470482,-71.0619065959393,-60.5914271550918,-71.9244741402134
0.7001,-74.1039995465621,-92.0641542758498,-74.6290028390611,-81.1812533679193,-86.1729927769131,-72.3772575278874,-83.6047068512805,-71.2204695727052,-60.6739821091164,-72.0445065759423
0.7101,-74.13694265507,-92.2267637091767,-74.7988891229336,-81.4360823069209,-86.4534209481167,-72.5004599678249,-83.7648644206014,-71.3790158706386,-60.7571661511214,-72.1645010829346
0.7201,-74.1708743099197,-92.3877597649613,-74.9681901408089,-81.6902004246699,-86.7307056817094,-72.6244220741435,-83.9243030547509,-71.537477913623,-60.8409520820651,-72.2844264969765
0.7301,-74.2057593504688,-92.5471517543515,-75.1368819676083,-81.9435423702232,-87.0048547516932,-72.7490960535059,-84.0829636472134,-71.6957903635898,-60.925312985726,-72.4042528319843
0.7401,-74.2415630978375,-92.70494981959,-75.3049418597927,-82.1960448756164,-87.2758779783437,-72.8744344538857,-84.2407902494442,-71.853890166749,-61.0102222334787,-72.5239512698728
0.7501,-74.2782513699601,-92.8611648283268,-75.4723482197267,-82.4476467773664,-87.5437870732534,-73.00039021718,-84.3977300292974,-72.0117165908087,-61.095653489018,-72.6434941482161
0.7601,-74.315790495576,-93.0158082773743,-75.6390805604506,-82.6982890333537,-87.8085954946972,-73.1269167300209,-84.5537332239749,-72.1692112533974,-61.1815807130403,-72.7628549458863
0.7701,-74.3541473271729,-93.1688922052786,-75.8051194709187,-82.9479147352103,-88.070318312565,-73.2539678726532,-84.7087530878365,-72.3263181419637,-61.2679781678861,-72.8820082668528
0.7801,-74.393289252899,-93.3204291130948,-75.970446581757,-83.1964691163504,-88.3289720821623,-73.3814980657622,-84.8627458354341,-72.4829836254551,-61.354820422146,-73.0009298223193
0.7901,-74.4331842074617,-93.470431892777,-76.1350445315859,-83.4438995557877,-88.5845747262365,-73.5094623151457,-85.015670580148,-72.6391564581277,-61.442082355227,-73.1195964113693
0.8001,-74.4738006820283,-93.6189137626172,-76.2988969339486,-83.6901555778897,-88.8371454246331,-73.6378162541397,-85.1674892688124,-72.7947877758525,-61.5297391618788,-73.2379859002835
0.8101,-74.5151077331482,-93.7658882091892,-76.4619883448769,-83.9351888482285,-89.0867045110366,-73.7665161837221,-85.3181666127281,-72.949831085329,-61.6177663566727,-73.3560772006896
0.8201,-74.5570749907136,-93.9113689352852,-76.6243042311245,-84.1789531656877,-89.3332733762933,-73.8955191102295,-85.4676700154587,-73.1042422466208,-61.7061397784267,-73.4738502466914
0.8301,-74.5996726649803,-94.0553698133546,-76.7858309390893,-84.4214044509951,-89.5768743778564,-74.0247827806394,-85.6159694978076,-73.2579794494555,-61.7948355945699,-73.5912859711239
0.8401,-74.642871552667,-94.1979048439867,-76.9465556644434,-84.66250073185,-89.8175307549277,-74.1542657153801,-85.7630376203712,-73.4110031837368,-61.8838303054344,-73.7083662810671
0.8501,-74.6866430421556,-94.3389881190034,-77.1064664224851,-84.9022021248194,-90.0552665489096,-74.2839272386439,-85.9088494040496,-73.5632762047266,-61.9731007484673,-73.8250740327488
0.8601,-74.7309591178148,-94.4786337887563,-77.265552019222,-85.140470814177,-90.2901065288093,-74.413727506194,-86.0533822488949,-73.7147634933597,-62.062624102349,-73.9413930059545
0.8701,-74.7757923634689,-94.616856033252,-77.4238020231924,-85.3772710278625,-90.5220761212692,-74.5436275306645,-86.1966158516557,-73.8654322121453,-62.1523778910078,-74.0573078780583
0.8801,-74.8211159650376,-94.7536690367493,-77.581206738027,-85.6125690107382,-90.7512013449214,-74.6735892043637,-86.3385321223703,-74.0152516571177,-62.2423399875186,-74.1728041977798
0.8901,-74.8669037123691,-94.8890869655051,-77.7377571757514,-85.8463329953185,-90.9775087487903,-74.8035753196054,-86.4791151003375,-74.1641932062785,-62.3324886178736,-74.2878683587635
0.9001,-74.9131300002944,-95.0231239483625,-77.8934450308279,-86.0785331701493,-91.20102535449,-74.9335495865978,-86.6183508697825,-74.3122302649719,-62.4228023646125,-74.4024875730724
0.9101,-74.9597698289276,-95.155794059904,-78.0482626549294,-86.3091416460124,-91.4217786019797,-75.0634766489315,-86.7562274755145,-74.4593382086172,-62.5132601703008,-74.5166498446776
0.9201,-75.006798803239,-95.2871113059097,-78.202203032441,-86.538132420126,-91.6397962986638,-75.1933220967171,-86.8927348388513,-74.6054943232066,-62.6038413408438,-74.6303439430214
0.9301,-75.0541931319293,-95.4170896108853,-78.355259756679,-86.7654813385145,-91.8551065716344,-75.3230524774284,-87.0278646740718,-74.750677743965,-62.6945255486262,-74.7435593767228
0.9401,-75.1019296256318,-95.5457428074404,-78.5074270068179,-86.9911660567121,-92.0677378228723,-75.4526353045146,-87.1616104056317,-74.8948693925449,-62.7852928354639,-74.8562863674899
0.9501,-75.1499856944713,-95.6730846273203,-78.6586995255131,-87.2151659989677,-92.2777186872357,-75.5820390638534,-87.2939670863631,-75.0380519131097,-62.876123615361,-74.9685158242946
0.9601,-75.1983393450088,-95.7991286939083,-78.8090725972079,-87.4374623161094,-92.4850779930757,-75.7112332181191,-87.4249313168538,-75.1802096076434,-62.9669986770586,-75.0802393178641
0.9701,-75.2469691765999,-95.9238885160333,-78.9585420271096,-87.6580378422272,-92.6898447253319,-75.8401882091463,-87.5545011661876,-75.3213283707977,-63.057899186369,-75.191449055532
0.9801,-75.295854377196,-96.0473774829325,-79.1071041208227,-87.8768770503248,-92.8920479909679,-75.9688754583725,-87.6826760942035,-75.4613956245688,-63.148806688286,-75.3021378564929
0.9901,-75.3449747186186,-96.1696088602329,-79.2547556646213,-88.0939660070893,-93.0917169866201,-76.0972673654491,-87.8094568754173,-75.6004002530716,-63.2397031088623,-75.4122991274947
1.0001,-75.394310551334,-96.290595786827,-79.401493906349,-88.3092923269219,-93.2888809683355,-76.225337305108,-87.9348455247278,-75.7383325376625,-63.33057075685,-75.5219268390006
1.0101,-75.4438427987578,-96.4103512725329,-79.5473165369272,-88.5228451253665,-93.483569223288,-76.3530596223771,-88.058845225016,-75.8751840926336,-63.4213923250948,-75.631015501848
1.0201,-75.4935529511191,-96.5288881964373,-79.6922216724586,-88.73461497207,-93.6758110433636,-76.4804096262382,-88.1814602567272,-76.0109478016847,-63.5121508916819,-75.7395601444281
1.0301,-75.5434230589109,-96.6462193058304,-79.836207836909,-88.9445938434003,-93.8656357005155,-76.6073635818204,-88.3026959295111,-76.1456177553537,-63.6028299208261,-75.8475562904038
1.0401,-75.5934357259558,-96.7623572156534,-79.9792739453507,-89.1527750748446,-94.0530724237946,-76.7338987012233,-88.4225585159829,-76.2791891895754,-63.6934132635055,-75.954999936984
1.0501,-75.6435741021153,-96.8773144083851,-80.1214192877538,-89.3591533133041,-94.2381503779633,-76.859993133064,-88.5410551876509,-76.4116584255057,-63.7838851578339,-76.0618875337657
1.0601,-75.693821875668,-96.9911032343024,-80.2626435133066,-89.5637244693933,-94.42089864361,-76.9856259508418,-88.6581939530469,-76.5430228107406,-63.8742302291711,-76.1682159621542
1.0701,-75.7441632653855,-97.1037359120583,-80.4029466152533,-89.7664856698521,-94.601346198683,-77.1107771402112,-88.7739835980831,-76.6732806620387,-63.96443348997,-76.2739825153682
1.0801,-75.7945830123302,-97.2152245295255,-80.54232891623,-89.9674352101651,-94.7795219013665,-77.2354275852547,-88.8884336286478,-76.8024312096352,-64.0544803393595,-76.3791848790342
1.0901,-75.8450663714017,-97.3255810448613,-80.6807910540865,-90.1665725074842,-94.9554544742272,-77.3595590538439,-89.0015542154429,-76.9304745432263,-64.1443565624653,-76.483821112374
1.1001,-75.895599102656,-97.4348172877522,-80.8183339681783,-90.3638980539406,-95.129172489562,-77.4831541821755,-89.1133561410583,-77.0574115596808,-64.2340483294681,-76.5878896299829
1.1101,-75.9461674624213,-97.5429449608056,-80.9549588861141,-90.559413370426,-95.3007043558812,-77.6061964585653,-89.2238507492673,-77.1832439125312,-64.3235421944024,-76.6913891841996
1.1201,-75.9967581942341,-97.6499756410556,-81.0906673109457,-90.7531209609214,-95.4700783054634,-77.7286702065834,-89.3330498965241,-77.3079739632724,-64.4128250936987,-76.7943188480631
1.1301,-76.0473585196178,-97.7559207815576,-81.2254610087855,-90.9450242674414,-95.6373223829255,-77.8505605676074,-89.4409659056334,-77.4316047344975,-64.5018843444714,-76.8966779988517
1.1401,-76.0979561287257,-97.8607917130482,-81.3593419968386,-91.1351276256588,-95.8024644347465,-77.9718534828704,-89.5476115215606,-77.5541398648761,-64.5907076425583,-76.998466302199
1.1501,-76.1485391708687,-97.9645996456498,-81.4923125318379,-91.3234362212704,-95.9655320996955,-78.0925356750755,-89.6529998693418,-77.6755835659837,-64.6792830603139,-77.0996836967784
1.1601,-76.1990962449485,-98.0673556706031,-81.6243750988675,-91.5099560471549,-96.1265528001087,-78.2125946296461,-89.7571444140524,-77.7959405809704,-64.7675990441646,-77.2003303795486
1.1701,-76.2496163898152,-98.1690707620132,-81.7555324005635,-91.694693861374,-96.2855537339675,-78.3320185756788,-89.8600589227874,-77.9152161450596,-64.8556444119289,-77.3004067915502
1.1801,-76.3000890745664,-98.2697557785957,-81.8857873466808,-91.8776571460602,-96.4425618677317,-78.45079646666,-89.961757428601,-78.033415947852,-64.9434083499105,-77.3999136042433
1.1901,-76.350504188808,-98.3694214654138,-82.0151430440135,-92.0588540672277,-96.5976039298803,-78.568917961006,-90.0622541963563,-78.1505460974092,-65.0308804097707,-77.4988517063761
1.2001,-76.4008520328901,-98.4680784555959,-82.1436027866583,-92.238293435545,-96.7507064051206,-78.6863734024832,-90.1615636904273,-78.2666130860856,-65.1180505051863,-77.5972221913716
1.2101,-76.4511233081368,-98.5657372720285,-82.2711700466106,-92.4159846680938,-96.9018955292221,-78.803153800559,-90.2597005441977,-78.3816237580675,-65.2049089083023,-77.6950263452222
1.2201,-76.5013091070815,-98.6624083290174,-82.3978484646824,-92.5919377511444,-97.0511972844375,-78.9192508107344,-90.3566795312986,-78.4955852785832,-65.2914462459846,-77.7922656348786
1.2301,-76.551400903726,-98.7581019339125,-82.5236418417325,-92.7661632039647,-97.1986373954751,-79.0346567149022,-90.452515538526,-78.6085051047353,-65.3776534958836,-77.8889416971212
1.2401,-76.6013905438321,-98.852828288694,-82.6485541301995,-92.9386720436831,-97.3442413259856,-79.1493644017751,-90.5472235403772,-78.7203909579111,-65.4635219823152,-77.9850563279009
1.2501,-76.651270235262,-98.9465974915155,-82.772589425927,-93.1094757512173,-97.488034275531,-79.2633673474215,-90.6408185751494,-78.8312507977187,-65.5490433719685,-78.0806114721363
1.2601,-76.7010325383771,-99.0394195382035,-82.8957519602746,-93.2785862382792,-97.6300411770046,-79.3766595959466,-90.733315722537,-78.9410927974014,-65.6342096694483,-78.1756092139537
1.2701,-76.7506703565065,-99.1313043237125,-83.0180460925029,-93.4460158154625,-97.7702866944703,-79.4892357403515,-90.8247300826704,-79.0499253206741,-65.7190132126629,-78.2700517673578
1.2801,-76.8001769264961,-99.2222616435329,-83.1394763024265,-93.6117771614166,-97.9087952213951,-79.6010909036,-90.9150767565365,-79.1577568999308,-65.8034466680643,-78.3639414673184
1.2901,-76.8495458093467,-99.3123011950548,-83.2600471833262,-93.7758832931067,-98.0455908792454,-79.7122207199227,-91.0043708277222,-79.2645962157704,-65.8875030257508,-78.4572807612621
1.3001,-76.898770880951,-99.4014325788849,-83.3797634351117,-93.9383475371581,-98.1806975164234,-79.8226213163816,-91.0926273454237,-79.3704520777833,-65.9711755944419,-78.5500722009526
1.3101,-76.9478463229368,-99.4896653001194,-83.4986298577281,-94.0991835022797,-98.3141387075185,-79.9322892947185,-91.1798613086638,-79.4753334065489,-66.0544579963333,-78.6423184347503
1.3201,-76.9967666136237,-99.5770087695729,-83.6166513447994,-94.2584050527586,-98.4459377528516,-80.0412217135069,-91.2660876516643,-79.5792492167888,-66.1373441618422,-78.7340222002352
1.3301,-77.0455265191012,-99.6634723049643,-83.7338328774994,-94.4160262830169,-98.5761176782897,-80.1494160706257,-91.3513212303157,-79.6822086016237,-66.2198283242514,-78.8251863171828
1.3401,-77.0941210844329,-99.7490651320618,-83.850179518647,-94.5720614932178,-98.7047012353114,-80.2568702860695,-91.4355768096944,-79.784220717881,-66.3019050142623,-78.9158136808784
1.3501,-77.1425456249935,-99.8337963857875,-83.965696407015,-94.726525165909,-98.8317109013045,-80.3635826851091,-91.5188690525741,-79.8852947724045,-66.3835690544639,-79.0059072557592
1.3601,-77.1907957179434,-99.917675111284,-84.0803887518493,-94.8794319436859,-98.9571688800757,-80.4695519818143,-91.6012125088815,-79.9854400093143,-66.4648155537294,-79.0954700693712
1.3701,-77.238867193845,-100.000710264945,-84.19426182759,-95.0307966078594,-99.0810971025587,-80.5747772629484,-91.6826216060486,-80.0846656981694,-66.5456399015462,-79.1845052066289
1.3801,-77.2867561284251,-100.082910715408,-84.3073209687898,-95.1806340581089,-99.2035172277012,-80.6792579722411,-91.7631106402134,-80.1829811229864,-66.6260377622908,-79.2730158043671
1.3901,-77.3344588344864,-100.164285244522,-84.419571565223,-95.3289592931002,-99.3244506435189,-80.7829938950485,-91.8426937682248,-80.2803955720678,-66.7060050694545,-79.3610050461727
1.4001,-77.3819718539727,-100.244842548269,-84.5310190571792,-95.4757873920503,-99.4439184683007,-80.885985143403,-91.9213850004069,-80.3769183285962,-66.7855380198299,-79.4484761574854
1.4101,-77.429291950187,-100.324591237672,-84.6416689309365,-95.6211334972128,-99.561941551953,-80.9882321414574,-91.9991981940408,-80.4725586619521,-66.8646330676656,-79.5354324009575
1.4201,-77.4764161001691,-100.403539839668,-84.7515267144093,-95.7650127972661,-99.67854047747,-81.0897356113252,-92.0761470475235,-80.5673258197135,-66.9432869187971,-79.6218770720607
1.4301,-77.523341487231,-100.481696797947,-84.8605979729641,-95.9074405115774,-99.7937355625198,-81.1904965593185,-92.1522450951645,-80.6612290202988,-67.0214965247611,-79.7078134949314
1.4401,-77.5700654936526,-100.559070473781,-84.9688883053992,-96.0484318753206,-99.9075468611342,-81.2905162625821,-92.2275057025829,-80.754277446215,-67.0992590769019,-79.7932450184436
1.4501,-77.6165856935393,-100.635669146821,-85.0764033400836,-96.1880021254227,-100.019994165493,-81.3897962561244,-92.3019420626689,-80.8464802378742,-67.1765720004747,-79.8781750124999
1.4601,-77.6628998458418,-100.711501015871,-85.1831487312484,-96.3261664873141,-100.131097007797,-81.488338320241,-92.3755671920754,-80.937846487945,-67.2534329487555,-79.9626068645314
1.4701,-77.7090058875379,-100.786574199646,-85.2891301554291,-96.4629401624585,-100.240874662208,-81.5861444683308,-92.448393928207,-81.0283852362051,-67.3298397971622,-80.0465439761977
