"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0.251,-83.4813860745835,-101.766214834131,-95.1630905731678,-97.7330244436088,-94.6645243879577,-89.4735207567632,-91.8360605960348,-87.251093318248,-78.8322423043695,-90.0042138583238
0.252,-83.4738189091873,-101.740589934819,-95.1245966196247,-97.6924814350741,-94.6116141952854,-89.4442365228217,-91.8045080029441,-87.221558465716,-78.8097742094478,-89.983029820221
0.253,-83.4662697532095,-101.715011797958,-95.0861483930014,-97.6520140898435,-94.558835288652,-89.4150216776981,-91.7730156484254,-87.1920694593956,-78.7873234436841,-89.9618993299551
0.254,-83.4587383988481,-101.689480131124,-95.0477456061137,-97.6116218453755,-94.5061868459381,-89.3858756885553,-91.7415832434105,-87.1626260274039,-78.7648899418158,-89.9408218701639
0.255,-83.4512246406922,-101.66399464371,-95.0093879734107,-97.5713041442362,-94.4536680519587,-89.3567980273733,-91.7102105007155,-87.1332279000698,-78.7424736385956,-89.9197969289021
0.256,-83.4437282756852,-101.638555046917,-94.971075210959,-97.53106043403,-94.4012780983798,-89.3277881708878,-91.6788971350252,-87.1038748099042,-78.7200744687934,-89.898823999563
0.257,-83.4362491030881,-101.613161053736,-94.9328070364257,-97.4908901673311,-94.3490161836381,-89.2988456005297,-91.6476428628756,-87.0745664915709,-78.6976923671981,-89.8779025808027
0.258,-83.4287869244431,-101.587812378925,-94.894583169063,-97.4507928016166,-94.2968815128605,-89.2699698023658,-91.6164474026382,-87.0453026818579,-78.6753272686196,-89.857032176465
0.259,-83.4213415435384,-101.562508739003,-94.8564033296918,-97.4107677992002,-94.2448732977853,-89.2411602670396,-91.5853104745038,-87.0160831196484,-78.6529791078901,-89.8362122955069
0.26,-83.4139127663737,-101.537249852225,-94.8182672406863,-97.3708146271676,-94.1929907566845,-89.212416489714,-91.5542318004664,-86.9869075458936,-78.6306478198662,-89.8154424519266
0.261,-83.4065004011252,-101.512035438568,-94.7801746259582,-97.3309327573121,-94.1412331142873,-89.1837379700141,-91.5232111043073,-86.957775703585,-78.6083333394303,-89.7947221646919
0.262,-83.399104258113,-101.48686521972,-94.7421252109415,-97.2911216660718,-94.0895996017044,-89.1551242119716,-91.49224811158,-86.928687337727,-78.5860356014923,-89.7740509576696
0.263,-83.3917241497677,-101.461738919056,-94.7041187225775,-97.2513808344679,-94.0380894563539,-89.126574723969,-91.4613425495943,-86.899642195311,-78.5637545409909,-89.7534283595567
0.264,-83.3843598905976,-101.436656261629,-94.6661548892992,-97.2117097480438,-93.9867019218876,-89.0980890186857,-91.4304941474014,-86.870640025289,-78.5414900928954,-89.7328539038124
0.265,-83.3770112971578,-101.411616974152,-94.6282334410172,-97.1721078968048,-93.9354362481188,-89.0696666130445,-91.3997026357786,-86.8416805785473,-78.5192421922068,-89.712327128591
0.266,-83.3696781880181,-101.386620784982,-94.5903541091046,-97.1325747751595,-93.8842916909513,-89.0413070281584,-91.3689677472144,-86.8127636078822,-78.4970107739594,-89.6918475766762
0.267,-83.3623603837326,-101.361667424106,-94.5525166263824,-97.0931098818614,-93.8332675123085,-89.0130097892791,-91.338289215894,-86.7838888679742,-78.4747957732219,-89.6714147954165
0.268,-83.3550577068098,-101.336756623126,-94.5147207271054,-97.053712719952,-93.7823629800649,-88.9847744257456,-91.3076667776846,-86.755056115364,-78.4525971250988,-89.6510283366612
0.269,-83.3477699816824,-101.311888115243,-94.4769661469479,-97.0143827967045,-93.731577367977,-88.9566004709337,-91.2771001701207,-86.7262651084281,-78.4304147647319,-89.6306877566978
0.27,-83.3404970346784,-101.287061635243,-94.4392526229897,-96.9751196235686,-93.6809099556167,-88.9284874622065,-91.2465891323905,-86.697515607355,-78.4082486273007,-89.6103926161907
0.271,-83.3332386939925,-101.262276919481,-94.4015798937023,-96.9359227161154,-93.6303600283042,-88.9004349408654,-91.216133405321,-86.6688073741221,-78.3860986480246,-89.59014248012
0.272,-83.3259947896579,-101.237533705871,-94.363947698935,-96.8967915939847,-93.5799268770431,-88.8724424521016,-91.1857327313649,-86.6401401724724,-78.3639647621631,-89.5699369177219
0.273,-83.3187651535186,-101.212831733865,-94.3263557799012,-96.8577257808313,-93.5296097984553,-88.844509544949,-91.155386854586,-86.6115137678917,-78.3418469050172,-89.5497755024304
0.274,-83.3115496192021,-101.188170744444,-94.2888038791656,-96.8187248042736,-93.4794080947179,-88.8166357722368,-91.1250955206461,-86.5829279275869,-78.3197450119306,-89.5296578118186
0.275,-83.3043480220928,-101.163550480102,-94.2512917406301,-96.779788195842,-93.4293210734997,-88.788820690544,-91.0948584767914,-86.5543824204631,-78.2976590182905,-89.5095834275427
0.276,-83.2971601993058,-101.138970684832,-94.2138191095213,-96.7409154909288,-93.3793480479,-88.7610638601533,-91.064675471839,-86.5258770171027,-78.2755888595283,-89.489551935285
0.277,-83.2899859896607,-101.114431104114,-94.1763857323772,-96.7021062287384,-93.3294883363868,-88.7333648450065,-91.034546256164,-86.497411489744,-78.253534471121,-89.4695629246999
0.278,-83.2828252336565,-101.089931484897,-94.1389913570343,-96.6633599522386,-93.2797412627371,-88.7057232126603,-91.0044705816862,-86.4689856122596,-78.2314957885916,-89.4496159893584
0.279,-83.2756777734466,-101.06547157559,-94.1016357326153,-96.624676208112,-93.2301061559773,-88.6781385342429,-90.974448201857,-86.4405991601365,-78.2094727475103,-89.4297107266956
0.28,-83.2685434528139,-101.041051126046,-94.0643186095157,-96.5860545467094,-93.1805823503243,-88.6506103844106,-90.9444788716472,-86.4122519104553,-78.1874652834952,-89.4098467379575
0.281,-83.2614221171471,-101.016669887552,-94.0270397393924,-96.5474945220022,-93.1311691851282,-88.6231383413059,-90.9145623475338,-86.3839436418702,-78.1654733322125,-89.3900236281495
0.282,-83.2543136134167,-100.992327612811,-93.9897988751504,-96.5089956915371,-93.0818660048147,-88.5957219865156,-90.884698387488,-86.3556741345894,-78.1434968293783,-89.3702410059853
0.283,-83.2472177901516,-100.968024055932,-93.9525957709313,-96.4705576163907,-93.0326721588293,-88.5683609050295,-90.8548867509622,-86.3274431703554,-78.1215357107584,-89.3504984838366
0.284,-83.2401344974162,-100.943758972416,-93.9154301821008,-96.4321798611244,-92.9835870015813,-88.5410546852002,-90.8251271988785,-86.299250532426,-78.0995899121692,-89.3307956776841
0.285,-83.2330635867879,-100.919532119146,-93.8783018652373,-96.393861993741,-92.9346098923895,-88.5138029187029,-90.7954194936159,-86.2710960055554,-78.0776593694786,-89.3111322070681
0.286,-83.2260049113347,-100.89534325437,-93.8412105781192,-96.3556035856415,-92.8857401954279,-88.4866052004956,-90.765763398999,-86.2429793759756,-78.0557440186062,-89.291507695041
0.287,-83.2189583255932,-100.871192137691,-93.8041560797143,-96.3174042115818,-92.8369772796722,-88.4594611287811,-90.7361586802854,-86.2149004313779,-78.0338437955241,-89.2719217681203
0.288,-83.2119236855478,-100.847078530054,-93.7671381301673,-96.2792634496311,-92.7883205188476,-88.4323703049678,-90.7066051041547,-86.1868589608951,-78.0119586362574,-89.2523740562415
0.289,-83.2049008486085,-100.823002193734,-93.730156490789,-96.2411808811307,-92.7397692913765,-88.4053323336325,-90.6771024386964,-86.1588547550835,-77.9900884768847,-89.2328641927129
0.29,-83.1978896735911,-100.798962892325,-93.6932109240444,-96.2031560906528,-92.6913229803275,-88.3783468224824,-90.6476504533988,-86.1308876059054,-77.9682332535385,-89.2133918141701
0.291,-83.1908900206959,-100.774960390724,-93.6563011935422,-96.1651886659604,-92.6429809733646,-88.3514133823193,-90.6182489191371,-86.1029573067117,-77.9463929024057,-89.1939565605317
0.292,-83.1839017514882,-100.750994455124,-93.6194270640229,-96.127278197968,-92.5947426626977,-88.3245316270025,-90.5888976081629,-86.0750636522253,-77.9245673597282,-89.1745580749556
0.293,-83.176924728878,-100.727064852998,-93.5825883013485,-96.0894242807022,-92.5466074450329,-88.2977011734134,-90.5595962940923,-86.0472064385237,-77.902756561803,-89.155196003796
0.294,-83.1699588171007,-100.703171353089,-93.5457846724911,-96.0516265112633,-92.4985747215239,-88.2709216414202,-90.5303447518958,-86.0193854630228,-77.8809604449828,-89.1358699965606
0.295,-83.163003881698,-100.6793137254,-93.5090159455226,-96.0138844897874,-92.4506438977245,-88.2441926538432,-90.5011427578863,-85.9916005244607,-77.8591789456761,-89.116579705869
0.296,-83.1560597894989,-100.65549174118,-93.4722818896035,-95.9761978194095,-92.4028143835409,-88.21751383642,-90.4719900897094,-85.9638514228811,-77.8374120003479,-89.0973247874117
0.297,-83.1491264086011,-100.631705172912,-93.435582274973,-95.9385661062258,-92.3550855931848,-88.1908848177723,-90.442886526332,-85.936137959618,-77.8156595455196,-89.078104899909
0.298,-83.1422036083527,-100.607953794305,-93.3989168729379,-95.9009889592581,-92.3074569451275,-88.1643052293722,-90.4138318480321,-85.9084599372797,-77.7939215177694,-89.0589197050713
0.299,-83.1352912593344,-100.584237380279,-93.3622854558626,-95.8634659904177,-92.2599278620544,-88.137774705509,-90.3848258363884,-85.8808171597336,-77.7721978537329,-89.0397688675597
0.3,-83.1283892333412,-100.560555706957,-93.3256877971589,-95.8259968144702,-92.2124977708199,-88.111292883257,-90.3558682742697,-85.853209432091,-77.7504884901027,-89.0206520549471
0.301,-83.121497403366,-100.536908551653,-93.2891236712758,-95.7885810490008,-92.1651661024029,-88.0848594024435,-90.3269589458247,-85.8256365606917,-77.7287933636291,-89.00156893768
0.302,-83.1146156435812,-100.513295692859,-93.2525928536892,-95.75121831438,-92.1179322918632,-88.0584739056169,-90.2980976364722,-85.7980983530899,-77.7071124111201,-88.9825191890405
0.303,-83.1077438293227,-100.489716910237,-93.2160951208924,-95.7139082337295,-92.0707957782982,-88.0321360380155,-90.2692841328909,-85.7705946180389,-77.6854455694414,-88.9635024851096
0.304,-83.100881837073,-100.466171984609,-93.1796302503859,-95.6766504328892,-92.0237560047998,-88.0058454475368,-90.2405182230093,-85.7431251654774,-77.6637927755169,-88.94451850473
0.305,-83.0940295444446,-100.44266069794,-93.1431980206678,-95.6394445403844,-91.9768124184128,-87.9796017847071,-90.2117996959962,-85.7156898065149,-77.6421539663285,-88.9255669294706
0.306,-83.0871868301642,-100.419182833337,-93.106798211224,-95.6022901873932,-91.9299644700929,-87.9534047026515,-90.1831283422507,-85.6882883534177,-77.6205290789165,-88.9066474435905
0.307,-83.0803535740565,-100.39573817503,-93.070430602519,-95.5651870077145,-91.8832116146653,-87.9272538570641,-90.1545039533928,-85.6609206195955,-77.5989180503793,-88.8877597340039
0.308,-83.0735296570289,-100.372326508368,-93.0340949759857,-95.5281346377366,-91.8365533107849,-87.901148906179,-90.1259263222538,-85.633586419587,-77.5773208178738,-88.8689034902458
0.309,-83.0667149610559,-100.348947619802,-92.997791114017,-95.491132716406,-91.7899890208951,-87.8750895107413,-90.097395242867,-85.6062855690476,-77.5557373186152,-88.8500784044378
0.31,-83.0599093691637,-100.325601296884,-92.9615187999555,-95.454180885197,-91.7435182111892,-87.8490753339788,-90.0689105104582,-85.5790178847352,-77.5341674898772,-88.8312841712543
0.311,-83.053112765416,-100.302287328247,-92.9252778180851,-95.4172787880814,-91.6971403515705,-87.8231060415738,-90.0404719214364,-85.5517831844975,-77.512611268992,-88.8125204878897
0.312,-83.0463250348985,-100.279005503603,-92.8890679536213,-95.3804260714984,-91.6508549156142,-87.7971813016352,-90.0120792733851,-85.524581287259,-77.49106859335,-88.7937870540254
0.313,-83.0395460637047,-100.255755613729,-92.8528889927025,-95.3436223843254,-91.6046613805288,-87.7713007846717,-89.9837323650528,-85.4974120130087,-77.4695394004,-88.775083571798
0.314,-83.0327757389219,-100.232537450456,-92.8167407223809,-95.3068673778491,-91.5585592271186,-87.7454641635638,-89.9554309963442,-85.4702751827868,-77.4480236276495,-88.756409745767
0.315,-83.0260139486167,-100.209350806664,-92.7806229306136,-95.2701607057366,-91.5125479397466,-87.7196711135383,-89.9271749683115,-85.443170618673,-77.4265212126637,-88.7377652828841
0.316,-83.0192605818215,-100.186195476268,-92.7445354062539,-95.2335020240074,-91.4666270062973,-87.6939213121408,-89.8989640831455,-85.4160981437738,-77.4050320930665,-88.7191498924618
0.317,-83.0125155285207,-100.16307125421,-92.7084779390426,-95.1968909910055,-91.4207959181409,-87.6682144392106,-89.8707981441667,-85.3890575822107,-77.3835562065396,-88.7005632861433
0.318,-83.0057786796373,-100.139977936452,-92.6724503195993,-95.1603272673717,-91.375054170097,-87.6425501768546,-89.8426769558171,-85.3620487591083,-77.3620934908226,-88.6820051778724
0.319,-82.9990499270197,-100.116915319961,-92.6364523394138,-95.1238105160168,-91.3294012603991,-87.6169282094221,-89.8146003236516,-85.3350715005823,-77.3406438837132,-88.6634752838638
0.32,-82.9923291634284,-100.093883202704,-92.6004837908376,-95.0873404020947,-91.2838366906598,-87.5913482234795,-89.7865680543293,-85.3081256337282,-77.3192073230666,-88.6449733225738
0.321,-82.9856162825237,-100.070881383637,-92.5645444670758,-95.050916592976,-91.2383599658362,-87.5658099077859,-89.7585799556054,-85.2812109866096,-77.2977837467955,-88.6264990146719
0.322,-82.9789111788525,-100.047909662699,-92.5286341621785,-95.0145387582217,-91.1929705941954,-87.5403129532687,-89.730635836323,-85.254327388247,-77.2763730928702,-88.6080520830117
0.323,-82.9722137478361,-100.024967840797,-92.4927526710326,-94.9782065695579,-91.1476680872809,-87.5148570529991,-89.7027355064047,-85.2274746686067,-77.2549752993178,-88.5896322526038
0.324,-82.9655238857577,-100.002055719803,-92.4568997893534,-94.9419197008503,-91.1024519598793,-87.4894419021688,-89.6748787768447,-85.2006526585897,-77.2335903042226,-88.5712392505872
0.325,-82.9588414897506,-99.9791731025394,-92.421075313677,-94.9056778280791,-91.057321729987,-87.4640671980664,-89.6470654597008,-85.1738611900206,-77.2122180457256,-88.5528728062027
0.326,-82.9521664577861,-99.9563197927765,-92.3852790413519,-94.8694806293141,-91.012276918778,-87.4387326400536,-89.6192953680861,-85.1471000956373,-77.1908584620244,-88.5345326507656
0.327,-82.9454986886614,-99.9334955952181,-92.349510770531,-94.8333277846906,-90.9673170505712,-87.4134379295433,-89.5915683161617,-85.1203692090802,-77.1695114913725,-88.5162185176395
0.328,-82.9388380819887,-99.9107003154959,-92.3137703001641,-94.7972189763852,-90.9224416527989,-87.3881827699759,-89.5638841191287,-85.0936683648815,-77.1481770720799,-88.4979301422098
0.329,-82.9321845381831,-99.8879337601597,-92.2780574299896,-94.761153888592,-90.8776502559751,-87.3629668667977,-89.5362425932202,-85.0669973984551,-77.126855142512,-88.4796672618578
0.33,-82.9255379584517,-99.8651957366691,-92.2423719605268,-94.7251322074992,-90.8329423936649,-87.3377899274386,-89.5086435556941,-85.0403561460863,-77.1055456410896,-88.4614296159357
0.331,-82.9188982447823,-99.8424860533851,-92.2067136930687,-94.6891536212657,-90.7883176024528,-87.3126516612899,-89.4810868248255,-85.0137444449217,-77.0842485062889,-88.4432169457408
0.332,-82.9122652999326,-99.8198045195617,-92.1710824296738,-94.6532178199986,-90.7437754219133,-87.2875517796831,-89.4535722198989,-84.9871621329592,-77.0629636766407,-88.4250289944911
0.333,-82.9056390274194,-99.7971509453371,-92.1354779731587,-94.6173244957304,-90.6993153945804,-87.2624899958689,-89.426099561201,-84.9606090490385,-77.0416910907306,-88.4068655073007
0.334,-82.8990193315077,-99.774525141726,-92.0999001270908,-94.5814733423968,-90.6549370659176,-87.2374660249954,-89.3986686700137,-84.9340850328304,-77.020430687198,-88.3887262311554
0.335,-82.8924061172004,-99.7519269206109,-92.0643486957807,-94.5456640558143,-90.6106399842893,-87.2124795840878,-89.3712793686063,-84.9075899248285,-76.9991824047365,-88.3706109148893
0.336,-82.8857992902282,-99.7293560947343,-92.0288234842747,-94.5098963336591,-90.5664237009313,-87.1875303920277,-89.3439314802284,-84.8811235663385,-76.9779461820929,-88.3525193091605
0.337,-82.8791987570387,-99.7068124776903,-91.9933242983478,-94.4741698754452,-90.522287769922,-87.1626181695331,-89.3166248291033,-84.8546857994698,-76.9567219580672,-88.3344511664287
0.338,-82.8726044247871,-99.6842958839167,-91.9578509444962,-94.4384843825032,-90.4782317481544,-87.1377426391379,-89.2893592404204,-84.8282764671254,-76.9355096715123,-88.3164062409316
0.339,-82.8660162013257,-99.661806128687,-91.9224032299302,-94.4028395579596,-90.4342551953079,-87.1129035251724,-89.2621345403283,-84.8018954129934,-76.9143092613332,-88.2983842886625
0.34,-82.8594339951944,-99.6393430281026,-91.8869809625672,-94.3672351067159,-90.3903576738206,-87.0881005537434,-89.2349505559283,-84.7755424815373,-76.893120666487,-88.280385067348
0.341,-82.852857715611,-99.616906399085,-91.8515839510241,-94.3316707354282,-90.3465387488619,-87.0633334527152,-89.2078071152669,-84.7492175179878,-76.8719438259821,-88.2624083364256
0.342,-82.8462872724616,-99.5944960593674,-91.8162120046112,-94.2961461524874,-90.3027979883052,-87.0386019516904,-89.1807040473298,-84.7229203683333,-76.8507786788783,-88.2444538570223
0.343,-82.8397225762913,-99.5721118274881,-91.7808649333242,-94.2606610679985,-90.2591349627017,-87.0139057819907,-89.1536411820346,-84.6966508793114,-76.8296251642859,-88.2265213919329
0.344,-82.8331635382947,-99.5497535227817,-91.7455425478381,-94.2252151937615,-90.2155492452531,-86.9892446766386,-89.1266183502242,-84.6704088984005,-76.8084832213655,-88.2086107055984
0.345,-82.8266100703071,-99.5274209653724,-91.7102446595,-94.1898082432522,-90.172040411786,-86.9646183703388,-89.0996353836605,-84.6441942738106,-76.7873527893275,-88.1907215640857
0.346,-82.8200620847953,-99.5051139761658,-91.6749710803223,-94.1544399316021,-90.1286080407258,-86.9400265994598,-89.0726921150179,-84.6180068544758,-76.7662338074314,-88.1728537350663
0.347,-82.8135194948486,-99.4828323768417,-91.6397216229761,-94.1191099755802,-90.085251713071,-86.915469102016,-89.0457883778765,-84.5918464900449,-76.7451262149858,-88.1550069877961
0.348,-82.8069822141702,-99.4605759898467,-91.6044961007842,-94.0838180935741,-90.041971012368,-86.8909456176499,-89.0189240067159,-84.5657130308742,-76.7240299513475,-88.1371810930951
0.349,-82.8004501570684,-99.438344638387,-91.569294327715,-94.048564005571,-89.998765524686,-86.8664558876144,-88.9920988369092,-84.5396063280183,-76.7029449559214,-88.1193758233273
0.35,-82.7939232384482,-99.4161381464204,-91.5341161183754,-94.0133474331401,-89.955634838592,-86.8419996547553,-88.9653127047159,-84.513526233223,-76.6818711681595,-88.1015909523815
0.351,-82.7874013738027,-99.3939563386498,-91.4989612880045,-93.978168099414,-89.9125785451268,-86.8175766634944,-88.9385654472767,-84.4874725989165,-76.6608085275607,-88.083826255651
0.352,-82.7808844792047,-99.3717990405158,-91.463829652467,-93.943025729071,-89.86959623778,-86.7931866598118,-88.9118569026066,-84.461445278202,-76.6397569736704,-88.0660815100152
0.353,-82.774372471299,-99.3496660781891,-91.4287210282471,-93.9079200483175,-89.8266875124668,-86.7688293912299,-88.8851869095893,-84.43544412485,-76.6187164460796,-88.04835649382
0.354,-82.7678652672934,-99.327557278564,-91.3936352324416,-93.8728507848702,-89.7838519675037,-86.7445046067962,-88.8585553079707,-84.40946899329,-76.5976868844249,-88.0306509868594
0.355,-82.7613627849516,-99.305472469251,-91.358572082754,-93.8378176679395,-89.7410892035853,-86.7202120570668,-88.8319619383534,-84.3835197386033,-76.5766682283873,-88.0129647703565
0.356,-82.7548649425848,-99.2834114785699,-91.3235313974878,-93.8028204282118,-89.698398823761,-86.6959514940904,-88.8054066421905,-84.3575962165155,-76.5556604176921,-87.9952976269458
0.357,-82.7483716590438,-99.2613741355429,-91.2885129955408,-93.7678587978329,-89.655780433412,-86.6717226713922,-88.7788892617798,-84.3316982833888,-76.5346633921083,-87.9776493406546
0.358,-82.7418828537118,-99.2393602698876,-91.2535166963984,-93.7329325103915,-89.6132336402287,-86.6475253439576,-88.752409640258,-84.3058257962147,-76.513677091448,-87.9600196968854
0.359,-82.7353984464962,-99.2173697120103,-91.2185423201276,-93.6980413009024,-89.5707580541881,-86.6233592682169,-88.7259676215952,-84.2799786126067,-76.4927014555654,-87.9424084823978
0.36,-82.7289183578215,-99.195402292999,-91.183589687371,-93.6631849057904,-89.5283532875315,-86.5992242020296,-88.6995630505888,-84.2541565907931,-76.4717364243569,-87.9248154852916
0.361,-82.7224425086219,-99.1734578446169,-91.1486586193406,-93.6283630628744,-89.4860189547426,-86.5751199046687,-88.673195772858,-84.2283595896098,-76.4507819377603,-87.9072404949894
0.362,-82.7159708203335,-99.1515361992955,-91.1137489378121,-93.5935755113509,-89.4437546725257,-86.5510461368059,-88.6468656348384,-84.2025874684931,-76.4298379357538,-87.889683302219
0.363,-82.7095032148878,-99.129637190128,-91.0788604651184,-93.558821991779,-89.4015600597841,-86.5270026604963,-88.6205724837765,-84.176840087473,-76.4089043583558,-87.8721436989973
0.364,-82.703039614704,-99.1077606508628,-91.043993024144,-93.5241022460642,-89.3594347375989,-86.5029892391634,-88.5943161677238,-84.151117307166,-76.3879811456242,-87.8546214786132
0.365,-82.6965799426822,-99.0859064158968,-91.009146438319,-93.4894160174435,-89.3173783292076,-86.4790056375847,-88.5680965355319,-84.1254189887683,-76.3670682376556,-87.8371164356111
0.366,-82.6901241221961,-99.064074320269,-90.9743205316135,-93.4547630504699,-89.2753904599835,-86.4550516218768,-88.5419134368467,-84.0997449940491,-76.346165574585,-87.8196283657749
0.367,-82.6836720770869,-99.042264199654,-90.9395151285314,-93.4201430909975,-89.233470757415,-86.431126959481,-88.5157667221035,-84.0740951853437,-76.3252730965848,-87.8021570661117
0.368,-82.6772237316555,-99.0204758903555,-90.9047300541048,-93.3855558861664,-89.1916188510851,-86.4072314191494,-88.4896562425214,-84.048469425547,-76.3043907438643,-87.784702334836
0.369,-82.6707790106566,-98.9987092293,-90.8699651338885,-93.3510011843883,-89.1498343726508,-86.3833647709301,-88.4635818500982,-84.0228675781069,-76.2835184566692,-87.7672639713536
0.37,-82.6643378392916,-98.9769640540305,-90.8352201939539,-93.3164787353317,-89.1081169558238,-86.3595267861539,-88.4375433976051,-83.9972895070178,-76.2626561752807,-87.7498417762468
0.371,-82.6579001432025,-98.9552402027001,-90.8004950608835,-93.2819882899078,-89.0664662363499,-86.33571723742,-88.4115407385821,-83.9717350768138,-76.241803840015,-87.7324355512582
0.372,-82.6514658484647,-98.9335375140659,-90.7657895617657,-93.2475296002559,-89.02488185199,-86.3119358985828,-88.3855737273323,-83.9462041525629,-76.2209613912223,-87.7150450992762
0.373,-82.6450348815814,-98.9118558274825,-90.7311035241884,-93.2131024197295,-88.9833634425,-86.2881825447377,-88.359642218917,-83.9206965998603,-76.2001287692867,-87.6976702243194
0.374,-82.6386071694768,-98.8901949828962,-90.6964367762343,-93.1787065028824,-88.9419106496123,-86.2644569522083,-88.3337460691512,-83.8952122848221,-76.179305914625,-87.680310731522
0.375,-82.6321826394902,-98.8685548208387,-90.6617891464747,-93.1443416054549,-88.9005231170161,-86.240758898533,-88.3078851345981,-83.8697510740792,-76.1584927676861,-87.662966427119
0.376,-82.6257612193692,-98.8469351824209,-90.6271604639645,-93.11000748436,-88.8592004903388,-86.2170881624516,-88.2820592725646,-83.8443128347712,-76.1376892689504,-87.645637118432
0.377,-82.6193428372646,-98.8253359093271,-90.5925505582368,-93.0757038976702,-88.8179424171277,-86.1934445238927,-88.2562683410963,-83.8188974345403,-76.1168953589293,-87.6283226138543
0.378,-82.6129274217233,-98.8037568438088,-90.557959259297,-93.041430604604,-88.7767485468305,-86.1698277639607,-88.2305121989727,-83.7935047415251,-76.0961109781638,-87.6110227228369
0.379,-82.6065149016832,-98.7821978286789,-90.523386397618,-93.0071873655126,-88.7356185307783,-86.1462376649228,-88.2047907057025,-83.7681346243548,-76.0753360672247,-87.5937372558746
0.38,-82.6001052064668,-98.7606587073053,-90.4888318041345,-92.9729739418669,-88.6945520221664,-86.1226740101969,-88.1791037215192,-83.7427869521431,-76.0545705667108,-87.5764660244916
0.381,-82.5936982657756,-98.7391393236058,-90.4542953102379,-92.9387900962448,-88.653548676037,-86.099136584339,-88.1534511073758,-83.7174615944828,-76.0338144172493,-87.5592088412284
0.382,-82.5872940096843,-98.7176395220417,-90.4197767477711,-92.9046355923178,-88.6126081492609,-86.0756251730305,-88.1278327249409,-83.6921584214394,-76.0130675594941,-87.5419655196276
0.383,-82.5808923686351,-98.6961591476118,-90.3852759490229,-92.8705101948392,-88.5717301005206,-86.0521395630665,-88.1022484365937,-83.6668773035457,-75.9923299341257,-87.5247358742207
0.384,-82.5744932734323,-98.6746980458472,-90.3507927467234,-92.8364136696308,-88.5309141902921,-86.0286795423434,-88.0766981054194,-83.6416181117959,-75.9716014818499,-87.5075197205145
0.385,-82.5680966552361,-98.6532560628053,-90.3163269740381,-92.8023457835707,-88.4901600808282,-86.0052448998469,-88.0511815952054,-83.6163807176401,-75.9508821433976,-87.4903168749784
0.386,-82.5617024455579,-98.6318330450637,-90.2818784645636,-92.7683063045813,-88.4494674361413,-85.9818354256404,-88.025698770436,-83.5911649929787,-75.9301718595234,-87.4731271550307
0.387,-82.5553105762543,-98.6104288397152,-90.2474470523216,-92.7342950016169,-88.4088359219861,-85.9584509108531,-88.0002494962886,-83.5659708101568,-75.9094705710056,-87.4559503790261
0.388,-82.5489209795222,-98.5890432943616,-90.2130325717548,-92.7003116446515,-88.3682652058435,-85.9350911476684,-87.9748336386292,-83.5407980419588,-75.8887782186445,-87.4387863662429
0.389,-82.5425335878928,-98.5676762571084,-90.1786348577209,-92.6663560046673,-88.3277549569033,-85.9117559293124,-87.949451064008,-83.5156465616026,-75.8680947432624,-87.4216349368702
0.39,-82.5361483342271,-98.5463275765591,-90.1442537454883,-92.6324278536427,-88.2873048460481,-85.8884450500424,-87.9241016396554,-83.4905162427346,-75.8474200857024,-87.4044959119951
0.391,-82.5297651517101,-98.5249971018096,-90.1098890707308,-92.5985269645403,-88.2469145458371,-85.865158305136,-87.8987852334774,-83.4654069594243,-75.8267541868276,-87.3873691135909
0.392,-82.5233839738461,-98.5036846824429,-90.0755406695226,-92.5646531112959,-88.2065837304896,-85.8418954908795,-87.8735017140517,-83.4403185861586,-75.8060969875204,-87.3702543645044
0.393,-82.5170047344533,-98.4823901685233,-90.0412083783337,-92.5308060688067,-88.1663120758695,-85.8186564045567,-87.8482509506235,-83.4152509978371,-75.7854484286818,-87.3531514884438
0.394,-82.5106273676588,-98.4611134105912,-90.0068920340246,-92.49698561292,-88.1260992594688,-85.7954408444389,-87.8230328131014,-83.3902040697665,-75.7648084512302,-87.3360603099666
0.395,-82.5042518078938,-98.4398542596577,-89.9725914738415,-92.4631915204221,-88.0859449603927,-85.7722486097728,-87.7978471720534,-83.3651776776555,-75.744176996101,-87.3189806544678
0.396,-82.4978779898886,-98.4186125671989,-89.938306535412,-92.429423569027,-88.0458488593433,-85.7490795007704,-87.7726938987026,-83.3401716976095,-75.7235540042452,-87.3019123481681
0.397,-82.4915058486674,-98.397388185151,-89.9040370567392,-92.3956815373654,-88.0058106386046,-85.7259333185986,-87.7475728649237,-83.315186006126,-75.7029394166294,-87.2848552181023
0.398,-82.4851353195441,-98.3761809659045,-89.8697828761982,-92.361965204974,-87.9658299820271,-85.7028098653681,-87.7224839432387,-83.290220480089,-75.682333174234,-87.2678090921071
0.399,-82.478766338117,-98.3549907622991,-89.8355438325303,-92.3282743522843,-87.9259065750128,-85.679708944123,-87.6974270068129,-83.2652749967645,-75.6617352180532,-87.2507737988106
0.4,-82.4723988402642,-98.3338174276187,-89.8013197648387,-92.2946087606125,-87.8860401045,-85.6566303588309,-87.6724019294515,-83.2403494337948,-75.6411454890934,-87.2337491676202
0.401,-82.4660327621389,-98.3126608155856,-89.7671105125838,-92.2609682121481,-87.8462302589487,-85.6335739143722,-87.6474085855955,-83.2154436691946,-75.620563928373,-87.2167350287117
