"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0.249,-75.5495230031052,-92.0164083507093,-79.0650776586503,-74.0663004194885,-82.6327550418182,-77.3348551523533,-79.9131092693455,-84.3175466730461,-90.771376062224,-83.3571393621323
0.25,-75.5309059225605,-91.9682289484994,-79.0401048313818,-74.0454153648191,-82.618110503747,-77.3170327518337,-79.880096779509,-84.2803696461562,-90.7285527966426,-83.337497300753
0.251,-75.5123201820625,-91.9201557156366,-79.0151874935997,-74.0245943283347,-82.6034598839729,-77.299248542229,-79.8471386064166,-84.2432490885781,-90.6857853141404,-83.3178954269417
0.252,-75.4937656303801,-91.8721880767443,-78.9903254043142,-74.0038369499997,-82.5888031761585,-77.2815023484551,-79.8142344984569,-84.2061846595589,-90.6430732759897,-83.2983334746234
0.253,-75.4752421171686,-91.8243254607718,-78.9655183244044,-73.9831428721327,-82.5741403736247,-77.2637939965468,-79.7813842054247,-84.1691760213902,-90.6004163458064,-83.2788111795432
0.254,-75.4567494929628,-91.7765673009507,-78.9407660165972,-73.9625117393846,-82.5594714693545,-77.2461233136476,-79.7485874785106,-84.1322228393688,-90.5578141895228,-83.2593282792478
0.255,-75.4382876091694,-91.7289130347522,-78.9160682454463,-73.9419431987179,-82.5447964559969,-77.2284901279993,-79.7158440702911,-84.0953247817589,-90.5152664753617,-83.2398845130664
0.256,-75.4198563180604,-91.681362103844,-78.8914247773117,-73.9214368993856,-82.5301153258702,-77.2108942689323,-79.6831537347184,-84.0584815197543,-90.4727728738097,-83.220479622093
0.257,-75.4014554727664,-91.6339139540492,-78.8668353803397,-73.9009924929108,-82.5154280709666,-77.1933355668554,-79.6505162271107,-84.0216927274414,-90.4303330575915,-83.2011133491679
0.258,-75.3830849272693,-91.5865680353045,-78.8422998244425,-73.8806096330658,-82.5007346829549,-77.1758138532463,-79.6179313041418,-83.9849580817625,-90.3879467016446,-83.1817854388599
0.259,-75.3647445363957,-91.5393238016196,-78.817817881279,-73.8602879758522,-82.4860351531847,-77.1583289606417,-79.585398723832,-83.9482772624803,-90.3456134830941,-83.1624956374489
0.26,-75.3464341558103,-91.492180711036,-78.7933893242349,-73.8400271794804,-82.4713294726897,-77.1408807226277,-79.552918245538,-83.9116499521423,-90.3033330812281,-83.1432436929079
0.261,-75.3281536420093,-91.4451382255883,-78.7690139284043,-73.8198269043504,-82.4566176321909,-77.1234689738304,-79.520489629943,-83.8750758360463,-90.2611051774729,-83.1240293548862
0.262,-75.3099028523134,-91.3981958112637,-78.7446914705701,-73.7996868130314,-82.4418996221006,-77.1060935499065,-79.4881126390475,-83.8385546022057,-90.2189294553694,-83.1048523746922
0.263,-75.2916816448618,-91.3513529379636,-78.7204217291864,-73.7796065702429,-82.4271754325249,-77.0887542875341,-79.4557870361596,-83.8020859413164,-90.1768056005488,-83.0857125052766
0.264,-75.2734898786055,-91.3046090794649,-78.6962044843592,-73.7595858428352,-82.4124450532674,-77.0714510244032,-79.4235125858856,-83.7656695467229,-90.1347333007096,-83.0666095012154
0.265,-75.2553274133008,-91.2579637133821,-78.6720395178291,-73.73962429977,-82.3977084738324,-77.0541835992071,-79.3912890541202,-83.7293051143866,-90.0927122455941,-83.047543118694
0.266,-75.2371941095033,-91.2114163211294,-78.6479266129534,-73.7197216121021,-82.3829656834278,-77.0369518516329,-79.359116208038,-83.6929923428526,-90.050742126966,-83.0285131154903
0.267,-75.2190898285611,-91.1649663878841,-78.6238655546884,-73.6998774529603,-82.3682166709682,-77.0197556223531,-79.3269938160833,-83.6567309332187,-90.0088226385872,-83.0095192509591
0.268,-75.201014432609,-91.1186134025494,-78.5998561295724,-73.680091497529,-82.353461425078,-77.0025947530163,-79.2949216479616,-83.6205205891042,-89.9669534761961,-82.9905612860158
0.269,-75.1829677845622,-91.0723568577182,-78.5758981257086,-73.6603634230296,-82.3386999340944,-76.9854690862392,-79.2628994746302,-83.5843610166187,-89.9251343374856,-82.9716389831211
0.27,-75.1649497481101,-91.0261962496374,-78.5519913327482,-73.6406929087027,-82.3239321860699,-76.968378465597,-79.230927068289,-83.5482519243324,-89.8833649220811,-82.9527521062649
0.271,-75.1469601877105,-90.9801310781725,-78.5281355418741,-73.62107963579,-82.3091581687755,-76.951322735616,-79.1990042023719,-83.512193023246,-89.8416449315194,-82.9339004209515
0.272,-75.1289989685832,-90.9341608467725,-78.5043305457843,-73.6015232875162,-82.2943778697032,-76.9343017417642,-79.1671306515373,-83.4761840267615,-89.7999740692276,-82.9150836941839
0.273,-75.1110659567045,-90.8882850624353,-78.4805761386763,-73.5820235490717,-82.2795912760691,-76.9173153304435,-79.1353061916598,-83.4402246506533,-89.7583520405021,-82.896301694449
0.274,-75.093161018801,-90.8425032356735,-78.4568721162307,-73.5625801075952,-82.2647983748156,-76.9003633489815,-79.1035305998211,-83.4043146130397,-89.7167785524881,-82.8775541917029
0.275,-75.0752840223438,-90.7968148804806,-78.433218275596,-73.5431926521558,-82.249999152614,-76.8834456456229,-79.0718036543012,-83.3684536343548,-89.6752533141595,-82.8588409573558
0.276,-75.0574348355428,-90.7512195142977,-78.4096144153731,-73.5238608737365,-82.2351935958677,-76.8665620695218,-79.0401251345699,-83.332641437321,-89.6337760362984,-82.8401617642578
0.277,-75.039613327341,-90.7057166579804,-78.3860603355998,-73.5045844652172,-82.2203816907139,-76.8497124707335,-79.0084948212783,-83.2968777469219,-89.5923464314758,-82.8215163866845
0.278,-75.0218193674089,-90.6603058357662,-78.3625558377363,-73.4853631213573,-82.2055634230265,-76.8328967002069,-78.9769124962498,-83.2611622903752,-89.5509642140317,-82.8029046003225
0.279,-75.0040528261384,-90.6149865752419,-78.3391007246499,-73.4661965387797,-82.1907387784184,-76.8161146097762,-78.9453779424721,-83.2254947971065,-89.5096291000563,-82.7843261822558
0.28,-74.9863135746379,-90.5697584073125,-78.3156948006011,-73.447084415954,-82.1759077422439,-76.7993660521533,-78.9138909440883,-83.1898749987234,-89.4683408073701,-82.7657809109514
0.281,-74.9686014847263,-90.524620866169,-78.2923378712283,-73.4280264531803,-82.1610702996008,-76.7826508809207,-78.8824512863893,-83.1543026289897,-89.427099055506,-82.7472685662462
0.282,-74.9509164289276,-90.4795734892572,-78.2690297435345,-73.4090223525729,-82.146226435333,-76.7659689505228,-78.8510587558044,-83.1187774237999,-89.3859035656902,-82.7287889293328
0.283,-74.9332582804658,-90.4346158172476,-78.2457702258728,-73.3900718180445,-82.1313761340324,-76.7493201162594,-78.8197131398942,-83.083299121155,-89.344754060824,-82.7103417827461
0.284,-74.9156269132591,-90.389747394004,-78.2225591279327,-73.37117455529,-82.1165193800413,-76.7327042342778,-78.7884142273416,-83.0478674611373,-89.3036502654658,-82.6919269103507
0.285,-74.8980222019146,-90.3449677665543,-78.1993962607264,-73.352330271771,-82.1016561574543,-76.7161211615654,-78.7571618079442,-83.0124821858868,-89.2625919058129,-82.6735440973267
0.286,-74.8804440217236,-90.3002764850601,-78.1762814365757,-73.3335386767005,-82.0867864501205,-76.6995707559428,-78.7259556726059,-82.9771430395768,-89.2215787096843,-82.6551931301578
0.287,-74.8628922486556,-90.2556731027874,-78.1532144690985,-73.3147994810268,-82.0719102416459,-76.6830528760559,-78.6947956133289,-82.9418497683911,-89.1806104065025,-82.6368737966174
0.288,-74.8453667593534,-90.211157176078,-78.1301951731954,-73.296112397419,-82.0570275153944,-76.6665673813694,-78.6636814232062,-82.9066021205003,-89.1396867272774,-82.6185858857566
0.289,-74.8278674311283,-90.1667282643198,-78.1072233650374,-73.2774771402512,-82.042138254491,-76.6501141321596,-78.6326128964133,-82.8713998460392,-89.098807404588,-82.6003291878913
0.29,-74.8103941419546,-90.1223859299193,-78.0842988620528,-73.2588934255881,-82.0272424418226,-76.633692989507,-78.6015898282005,-82.8362426970846,-89.0579721725666,-82.5821034945899
0.291,-74.7929467704647,-90.0781297382729,-78.0614214829148,-73.2403609711696,-82.0123400600408,-76.61730381529,-78.5706120148852,-82.8011304276328,-89.0171807668815,-82.5639085986608
0.292,-74.7755251959439,-90.0339592577394,-78.0385910475289,-73.2218794963966,-81.9974310915629,-76.6009464721775,-78.5396792538439,-82.7660627935779,-88.9764329247212,-82.5457442941403
0.293,-74.7581292983259,-89.989874059612,-78.0158073770209,-73.2034487223161,-81.9825155185745,-76.5846208236223,-78.5087913435053,-82.7310395526902,-88.9357283847774,-82.5276103762806
0.294,-74.7407589581875,-89.9458737180921,-77.9930702937245,-73.1850683716068,-81.9675933230305,-76.5683267338547,-78.4779480833417,-82.6960604645954,-88.8950668872297,-82.5095066415378
0.295,-74.7234140567438,-89.9019578102612,-77.9703796211697,-73.166738168565,-81.9526644866575,-76.5520640678751,-78.4471492738622,-82.661125290753,-88.8544481737295,-82.4914328875601
0.296,-74.7060944758434,-89.8581259160552,-77.9477351840709,-73.1484578390902,-81.9377289909547,-76.5358326914481,-78.4163947166052,-82.6262337944363,-88.8138719873841,-82.4733889131762
0.297,-74.6888000979638,-89.8143776182378,-77.9251368083153,-73.1302271106713,-81.9227868171964,-76.5196324710958,-78.3856842141306,-82.5913857407118,-88.7733380727417,-82.4553745183835
0.298,-74.6715308062062,-89.7707125023745,-77.9025843209515,-73.1120457123724,-81.9078379464331,-76.503463274091,-78.3550175700125,-82.5565808964191,-88.7328461757758,-82.4373895043371
0.299,-74.6542864842915,-89.7271301568069,-77.8800775501779,-73.0939133748193,-81.8928823594931,-76.4873249684514,-78.3243945888324,-82.5218190301512,-88.6923960438701,-82.4194336733381
0.3,-74.6370670165549,-89.6836301726272,-77.8576163253319,-73.0758298301855,-81.877920036984,-76.4712174229327,-78.2938150761711,-82.4870999122354,-88.6519874258038,-82.4015068288225
0.301,-74.6198722879417,-89.6402121436532,-77.8352004768786,-73.0577948121793,-81.8629509592945,-76.4551405070226,-78.2632788386024,-82.4524233147134,-88.6116200717367,-82.3836087753503
0.302,-74.6027021840027,-89.5968756664034,-77.8128298364001,-73.0398080560297,-81.8479751065956,-76.4390940909344,-78.2327856836853,-82.4177890113229,-88.5712937331946,-82.3657393185941
0.303,-74.5855565908897,-89.5536203400722,-77.7905042365848,-73.0218692984735,-81.8329924588421,-76.4230780456013,-78.2023354199572,-82.3831967774786,-88.5310081630548,-82.3478982653289
0.304,-74.5684353953506,-89.5104457665056,-77.7682235112163,-73.003978277742,-81.818002995774,-76.4070922426698,-78.1719278569267,-82.348646390254,-88.4907631155322,-82.3300854234207
0.305,-74.5513384847257,-89.4673515501776,-77.7459874951636,-72.986134733548,-81.803006696918,-76.3911365544938,-78.1415628050668,-82.3141376283631,-88.450558346165,-82.3123006018165
0.306,-74.5342657469425,-89.4243372981656,-77.7237960243704,-72.9683384070731,-81.7880035415884,-76.3752108541287,-78.1112400758078,-82.2796702721427,-88.4103936118006,-82.2945436105331
0.307,-74.5172170705117,-89.3814026201277,-77.7016489358446,-72.9505890409544,-81.7729935088889,-76.3593150153256,-78.0809594815307,-82.2452441035343,-88.3702686705821,-82.2768142606471
0.308,-74.5001923445231,-89.3385471282786,-77.679546067649,-72.9328863792723,-81.7579765777138,-76.3434489125251,-78.05072083556,-82.2108589060672,-88.3301832819347,-82.2591123642848
0.309,-74.4831914586406,-89.295770437367,-77.6574872588905,-72.9152301675376,-81.7429527267491,-76.3276124208518,-78.0205239521569,-82.1765144648407,-88.2901372065521,-82.2414377346116
0.31,-74.4662143030988,-89.2530721646529,-77.6354723497107,-72.8976201526791,-81.7279219344734,-76.3118054161084,-77.9903686465131,-82.1422105665079,-88.2501302063832,-82.2237901858217
0.311,-74.4492607686979,-89.2104519298848,-77.6135011812763,-72.8800560830313,-81.71288417916,-76.2960277747699,-77.9602547347436,-82.1079469992583,-88.2101620446191,-82.2061695331289
0.312,-74.4323307468002,-89.1679093552775,-77.5915735957689,-72.8625377083224,-81.6978394388768,-76.2802793739783,-77.9301820338802,-82.0737235528015,-88.1702324856801,-82.188575592756
0.313,-74.4154241293256,-89.1254440654898,-77.5696894363764,-72.8450647796616,-81.6827876914888,-76.2645600915367,-77.9001503618651,-82.0395400183512,-88.1303412952026,-82.1710081819253
0.314,-74.3985408087476,-89.0830556876031,-77.5478485472829,-72.8276370495274,-81.6677289146579,-76.2488698059037,-77.8701595375441,-82.0053961886089,-88.0904882400266,-82.1534671188487
0.315,-74.3816806780891,-89.0407438510994,-77.5260507736597,-72.8102542717559,-81.652663085845,-76.2332083961882,-77.8402093806603,-81.9712918577479,-88.0506730881829,-82.1359522227184
0.316,-74.3648436309186,-88.9985081878402,-77.5042959616562,-72.7929162015284,-81.6375901823102,-76.2175757421439,-77.8102997118477,-81.9372268213981,-88.0108956088811,-82.1184633136972
0.317,-74.3480295613457,-88.9563483320453,-77.482583958391,-72.7756225953604,-81.6225101811146,-76.2019717241635,-77.7804303526246,-81.9032008766301,-87.9711555724969,-82.101000212909
0.318,-74.3312383640177,-88.9142639202716,-77.4609146119427,-72.7583732110892,-81.6074230591206,-76.1863962232741,-77.7506011253875,-81.8692138219403,-87.9314527505598,-82.0835627424296
0.319,-74.3144699341152,-88.8722545913927,-77.4392877713413,-72.7411678078633,-81.5923287929933,-76.1708491211311,-77.7208118534046,-81.8352654572361,-87.8917869157417,-82.0661507252777
0.32,-74.2977241673486,-88.8303199865784,-77.4177032865595,-72.7240061461299,-81.5772273592013,-76.1553303000138,-77.6910623608098,-81.8013555838203,-87.8521578418445,-82.0487639854051
0.321,-74.2810009599537,-88.7884597492744,-77.3961610085038,-72.7068879876247,-81.5621187340175,-76.1398396428193,-77.6613524725963,-81.7674840043775,-87.8125653037881,-82.0314023476884
0.322,-74.2643002086884,-88.746673525182,-77.3746607890066,-72.68981309536,-81.5470028935199,-76.1243770330581,-77.6316820146104,-81.7336505229588,-87.7730090775995,-82.0140656379195
0.323,-74.2476218108286,-88.7049609622387,-77.3532024808172,-72.6727812336135,-81.5318798135931,-76.1089423548488,-77.6020508135457,-81.699854944968,-87.7334889404005,-81.996753682797
0.324,-74.2309656641642,-88.6633217105982,-77.331785937594,-72.6557921679179,-81.5167494699282,-76.0935354929127,-77.5724586969368,-81.6660970771477,-87.6940046703969,-81.9794663099175
0.325,-74.214331666996,-88.6217554226109,-77.3104110138958,-72.6388456650495,-81.5016118380242,-76.0781563325692,-77.5429054931532,-81.6323767275649,-87.6545560468669,-81.9622033477663
0.326,-74.1977197181313,-88.5802617528053,-77.2890775651742,-72.6219414930173,-81.4864668931886,-76.0628047597307,-77.5133910313935,-81.598693705598,-87.6151428501497,-81.9449646257096
0.327,-74.1811297168805,-88.5388403578681,-77.2677854477654,-72.6050794210527,-81.4713146105382,-76.0474806608978,-77.4839151416796,-81.5650478219226,-87.5757648616351,-81.9277499739854
0.328,-74.1645615630537,-88.497490896626,-77.2465345188822,-72.5882592195983,-81.4561549649999,-76.0321839231541,-77.4544776548505,-81.5314388884989,-87.5364218637519,-81.9105592236951
0.329,-74.1480151569566,-88.4562130300269,-77.2253246366061,-72.5714806602978,-81.4409879313111,-76.0169144341616,-77.4250784025566,-81.4978667185578,-87.4971136399577,-81.8933922067955
0.33,-74.1314903993871,-88.4150064211211,-77.2041556598803,-72.5547435159855,-81.4258134840208,-76.001672082156,-77.3957172172541,-81.4643311265885,-87.4578399747275,-81.87624875609
0.331,-74.114987191632,-88.3738707350436,-77.1830274485009,-72.5380475606754,-81.41063159749,-75.9864567559419,-77.3663939321987,-81.4308319283255,-87.4186006535437,-81.8591287052205
0.332,-74.0985054354631,-88.3328056389958,-77.1619398631104,-72.5213925695516,-81.3954422458924,-75.9712683448879,-77.3371083814407,-81.3973689407358,-87.3793954628853,-81.8420318886597
0.333,-74.0820450331338,-88.2918108022273,-77.1408927651897,-72.5047783189576,-81.3802454032149,-75.956106738922,-77.3078603998185,-81.3639419820067,-87.3402241902177,-81.8249581417023
0.334,-74.0656058873757,-88.2508858960186,-77.1198860170508,-72.4882045863865,-81.3650410432584,-75.9409718285274,-77.2786498229536,-81.3305508715331,-87.3010866239821,-81.8079073004577
0.335,-74.0491879013952,-88.2100305936637,-77.0989194818296,-72.4716711504706,-81.3498291396384,-75.9258635047373,-77.2494764872447,-81.2971954299058,-87.2619825535857,-81.7908792018414
0.336,-74.0327909788699,-88.1692445704521,-77.0779930234789,-72.4551777909719,-81.3346096657852,-75.9107816591306,-77.2203402298622,-81.263875478899,-87.2229117693914,-81.7738736835679
0.337,-74.0164150239452,-88.1285275036522,-77.0571065067607,-72.4387242887717,-81.3193825949448,-75.8957261838277,-77.1912408887427,-81.2305908414589,-87.183874062708,-81.7568905841424
0.338,-74.0000599412313,-88.0878790724943,-77.0362597972398,-72.4223104258614,-81.3041479001791,-75.8806969714856,-77.1621783025836,-81.1973413416917,-87.1448692257801,-81.739929742853
0.339,-73.9837256357996,-88.0472989581532,-77.0154527612765,-72.4059359853323,-81.2889055543667,-75.8656939152936,-77.1331523108377,-81.164126804852,-87.1058970517785,-81.7229909997637
0.34,-73.9674120131793,-88.0067868437324,-76.9946852660199,-72.3896007513662,-81.2736555302032,-75.8507169089691,-77.1041627537076,-81.1309470573317,-87.0669573347905,-81.706074195706
0.341,-73.9511189793542,-87.966342414247,-76.9739571794009,-72.3733045092256,-81.2583978002015,-75.835765846753,-77.0752094721407,-81.0978019266483,-87.0280498698104,-81.6891791722723
0.342,-73.9348464407596,-87.9259653566073,-76.9532683701255,-72.3570470452449,-81.2431323366926,-75.8208406234057,-77.0462923078236,-81.0646912414342,-86.9891744527295,-81.6723057718075
0.343,-73.9185943042789,-87.8856553596032,-76.9326187076685,-72.3408281468199,-81.2278591118254,-75.8059411342024,-77.0174111031768,-81.0316148314255,-86.9503308803277,-81.6554538374026
0.344,-73.9023624772407,-87.8454121138879,-76.9120080622664,-72.3246476023996,-81.2125780975679,-75.7910672749291,-76.9885657013498,-80.9985725274511,-86.9115189502632,-81.6386232128867
0.345,-73.8861508674151,-87.8052353119617,-76.8914363049114,-72.3085052014762,-81.1972892657068,-75.7762189418785,-76.9597559462158,-80.9655641614221,-86.8727384610637,-81.62181374282
0.346,-73.8699593830109,-87.7651246481572,-76.8709033073446,-72.2924007345762,-81.1819925878482,-75.7613960318458,-76.9309816823661,-80.9325895663212,-86.8339892121175,-81.6050252724867
0.347,-73.8537879326727,-87.7250798186226,-76.8504089420499,-72.2763339932513,-81.1666880354181,-75.7465984421243,-76.9022427551058,-80.8996485761921,-86.795271003664,-81.5882576478879
0.348,-73.8376364254774,-87.6851005213076,-76.8299530822477,-72.2603047700694,-81.1513755796622,-75.7318260705014,-76.8735390104479,-80.8667410261296,-86.7565836367851,-81.5715107157342
0.349,-73.8215047709312,-87.6451864559472,-76.8095356018883,-72.2443128586054,-81.1360551916466,-75.717078815255,-76.8448702951088,-80.8338667522689,-86.7179269133962,-81.5547843234395
0.35,-73.8053928789667,-87.605337324047,-76.7891563756464,-72.2283580534328,-81.120726842258,-75.7023565751487,-76.8162364565032,-80.8010255917758,-86.6793006362373,-81.5380783191131
0.351,-73.7893006599398,-87.5655528288684,-76.7688152789145,-72.2124401501142,-81.1053905022037,-75.6876592494283,-76.7876373427389,-80.7682173828368,-86.6407046088646,-81.5213925515536
0.352,-73.773228024627,-87.5258326754135,-76.7485121877972,-72.1965589451933,-81.0900461420122,-75.6729867378179,-76.7590728026121,-80.7354419646491,-86.6021386356415,-81.5047268702418
0.353,-73.7571748842217,-87.4861765704108,-76.728246979105,-72.1807142361856,-81.0746937320332,-75.6583389405156,-76.7305426856024,-80.7026991774113,-86.5636025217304,-81.4880811253338
0.354,-73.7411411503321,-87.4465842223005,-76.7080195303487,-72.1649058215702,-81.0593332424376,-75.6437157581897,-76.702046841868,-80.6699888623133,-86.525096073084,-81.4714551676547
0.355,-73.7251267349778,-87.4070553412204,-76.6878297197334,-72.1491335007809,-81.0439646432182,-75.6291170919752,-76.673585122241,-80.637310861527,-86.486619096437,-81.4548488486917
0.356,-73.709131550587,-87.3675896389911,-76.6676774261527,-72.1333970741982,-81.0285879041894,-75.6145428434695,-76.645157378222,-80.6046650181973,-86.4481713992978,-81.4382620205876
0.357,-73.6931555099935,-87.3281868291029,-76.6475625291833,-72.1176963431403,-81.0132029949873,-75.5999929147287,-76.6167634619763,-80.5720511764326,-86.4097527899404,-81.4216945361341
0.358,-73.6771985264341,-87.2888466267008,-76.6274849090791,-72.1020311098553,-80.9978098850704,-75.585467208264,-76.5884032263283,-80.5394691812955,-86.3713630773958,-81.4051462487657
0.359,-73.6612605135457,-87.2495687485716,-76.6074444467655,-72.0864011775125,-80.9824085437189,-75.5709656270379,-76.5600765247573,-80.5069188787942,-86.3330020714444,-81.3886170125531
0.36,-73.6453413853625,-87.2103529131296,-76.5874410238345,-72.0708063501945,-80.9669989400354,-75.5564880744603,-76.5317832113929,-80.4744001158733,-86.2946695826078,-81.3721066821967
0.361,-73.629441056313,-87.1711988404034,-76.5674745225385,-72.0552464328886,-80.9515810429448,-75.5420344543849,-76.5035231410098,-80.4419127404051,-86.2563654221407,-81.3556151130205
0.362,-73.6135594412174,-87.1321062520224,-76.5475448257855,-72.0397212314793,-80.9361548211942,-75.5276046711058,-76.475296169024,-80.4094566011811,-86.2180894020234,-81.3391421609658
0.363,-73.5976964552851,-87.0930748712036,-76.5276518171335,-72.0242305527398,-80.9207202433531,-75.5131986293533,-76.4471021514876,-80.3770315479031,-86.1798413349534,-81.322687682585
0.364,-73.5818520141115,-87.0541044227383,-76.5077953807851,-72.008774204324,-80.9052772778134,-75.4988162342909,-76.4189409450845,-80.344637431175,-86.1416210343383,-81.3062515350352
0.365,-73.5660260336758,-87.0151946329792,-76.4879754015825,-71.9933519947591,-80.8898258927892,-75.4844573915115,-76.3908124071262,-80.3122741024941,-86.1034283142879,-81.2898335760727
0.366,-73.5502184303379,-86.9763452298273,-76.4681917650025,-71.9779637334371,-80.8743660563172,-75.4701220070336,-76.3627163955467,-80.2799414142435,-86.0652629896064,-81.2734336640462
0.367,-73.534429120836,-86.9375559427196,-76.4484443571509,-71.9626092306073,-80.8588977362561,-75.4558099872981,-76.3346527688988,-80.2476392196829,-86.0271248757849,-81.2570516578915
0.368,-73.518658022284,-86.8988265026158,-76.4287330647578,-71.9472882973685,-80.8434209002871,-75.4415212391647,-76.306621386349,-80.2153673729416,-85.9890137889943,-81.240687417125
0.369,-73.5029050521687,-86.8601566419864,-76.4090577751724,-71.9320007456616,-80.8279355159137,-75.4272556699084,-76.2786221076737,-80.1831257290098,-85.9509295460774,-81.2243408018379
0.37,-73.4871701283474,-86.8215460947996,-76.3894183763583,-71.9167463882613,-80.8124415504611,-75.4130131872162,-76.2506547932544,-80.1509141437309,-85.9128719645419,-81.2080116726908
0.371,-73.4714531690451,-86.7829945965096,-76.3698147568884,-71.9015250387692,-80.796938971077,-75.3987936991834,-76.2227193040739,-80.118732473794,-85.874840862553,-81.1916998909071
0.372,-73.4557540928522,-86.7445018840441,-76.35024680594,-71.886336511606,-80.7814277447307,-75.3845971143106,-76.1948155017115,-80.0865805767256,-85.8368360589258,-81.1754053182679
0.373,-73.4400728187219,-86.7060676957923,-76.3307144132902,-71.8711806220037,-80.7659078382133,-75.3704233414999,-76.1669432483392,-80.0544583108826,-85.7988573731189,-81.159127817106
0.374,-73.4244092659677,-86.667691771593,-76.311217469311,-71.8560571859989,-80.7503792181377,-75.3562722900519,-76.1391024067171,-80.0223655354446,-85.7609046252267,-81.1428672503002
0.375,-73.4087633542606,-86.6293738527225,-76.2917558649647,-71.8409660204249,-80.7348418509382,-75.3421438696622,-76.1112928401893,-79.9903021104063,-85.7229776359725,-81.1266234812696
0.376,-73.3931350036273,-86.5911136818833,-76.272329491799,-71.8259069429043,-80.7192957028702,-75.3280379904183,-76.0835144126803,-79.9582678965702,-85.6850762267014,-81.1103963739683
0.377,-73.377524134447,-86.552911003192,-76.2529382419429,-71.8108797718423,-80.7037407400106,-75.3139545627961,-76.0557669886897,-79.9262627555397,-85.6472002193737,-81.0941857928794
0.378,-73.3619306674497,-86.514765562168,-76.2335820081014,-71.7958843264189,-80.6881769282568,-75.2998934976567,-76.0280504332895,-79.8942865497114,-85.6093494365576,-81.0779916030099
0.379,-73.346354523713,-86.4766771057221,-76.2142606835519,-71.7809204265821,-80.6726042333271,-75.2858547062435,-76.0003646121187,-79.8623391422683,-85.5715237014226,-81.0618136698851
0.38,-73.3307956246605,-86.4386453821453,-76.1949741621388,-71.7659878930406,-80.6570226207602,-75.2718381001785,-75.9727093913803,-79.8304203971731,-85.5337228377327,-81.0456518595429
0.381,-73.3152538920587,-86.4006701410972,-76.1757223382698,-71.7510865472569,-80.641432055915,-75.2578435914593,-75.9450846378366,-79.7985301791605,-85.4959466698397,-81.0295060385289
0.382,-73.2997292480153,-86.3627511335952,-76.1565051069111,-71.7362162114402,-80.6258325039701,-75.2438710924564,-75.9174902188057,-79.7666683537312,-85.4581950226764,-81.0133760738905
0.383,-73.2842216149765,-86.3248881120035,-76.1373223635832,-71.7213767085391,-80.6102239299242,-75.2299205159094,-75.8899260021571,-79.7348347871446,-85.42046772175,-80.9972618331721
0.384,-73.2687309157246,-86.2870808300221,-76.1181740043568,-71.7065678622355,-80.5946062985947,-75.2159917749242,-75.862391856308,-79.7030293464123,-85.3827645931356,-80.9811631844095
0.385,-73.2532570733759,-86.249329042676,-76.0990599258483,-71.6917894969368,-80.5789795746186,-75.2020847829699,-75.8348876502194,-79.6712518992916,-85.3450854634699,-80.9650799961247
0.386,-73.2378000113784,-86.2116325063044,-76.0799800252153,-71.6770414377697,-80.5633437224512,-75.1881994538759,-75.8074132533922,-79.6395023142788,-85.3074301599441,-80.9490121373209
0.387,-73.2223596535095,-86.1739909785504,-76.0609342001534,-71.6623235105732,-80.5476987063664,-75.1743357018285,-75.7799685358631,-79.6077804606028,-85.2697985102983,-80.932959477477
0.388,-73.2069359238737,-86.1364042183501,-76.0419223488911,-71.6476355418918,-80.5320444904558,-75.1604934413681,-75.7525533682014,-79.5760862082188,-85.2321903428142,-80.9169218865429
0.389,-73.1915287469004,-86.0988719859224,-76.0229443701861,-71.6329773589688,-80.5163810386289,-75.1466725873863,-75.7251676215042,-79.5444194278019,-85.1946054863096,-80.9008992349339
0.39,-73.1761380473418,-86.0613940427586,-76.0040001633214,-71.61834878974,-80.5007083146122,-75.1328730551226,-75.6978111673938,-79.512779990741,-85.1570437701318,-80.8848913935261
0.391,-73.1607637502704,-86.0239701516122,-75.9850896281011,-71.6037496628265,-80.4850262819493,-75.1190947601618,-75.6704838780129,-79.4811677691326,-85.1195050241511,-80.8688982336511
0.392,-73.1454057810772,-85.9866000764889,-75.9662126648464,-71.5891798075286,-80.4693349039998,-75.1053376184307,-75.6431856260215,-79.4495826357745,-85.0819890787549,-80.8529196270913
0.393,-73.1300640654694,-85.949283582636,-75.9473691743919,-71.5746390538191,-80.4536341439395,-75.0916015461955,-75.6159162845929,-79.4180244641603,-85.0444957648417,-80.8369554460745
0.394,-73.1147385294681,-85.9120204365332,-75.9285590580815,-71.5601272323368,-80.4379239647599,-75.0778864600587,-75.5886757274104,-79.3864931284728,-85.0070249138145,-80.8210055632694
0.395,-73.0994290994063,-85.8748104058822,-75.9097822177647,-71.5456441743801,-80.4222043292671,-75.0641922769563,-75.5614638286631,-79.3549885035787,-84.9695763575753,-80.8050698517804
0.396,-73.0841357019267,-85.8376532595969,-75.8910385557926,-71.5311897119005,-80.4064752000823,-75.0505189141549,-75.5342804630426,-79.3235104650225,-84.9321499285185,-80.7891481851431
0.397,-73.0688582639798,-85.8005487677941,-75.8723279750144,-71.5167636774966,-80.3907365396403,-75.0368662892487,-75.5071255057394,-79.2920588890206,-84.8947454595254,-80.7732404373191
