"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0.1301,-4.84675918058967,-12.5254690584245,-13.0846281869258,0.0941396034757069,-6.03814626368145,-14.2403478207824,-3.92218361076776,-4.57767305111582,-11.5634889654579,-16.4824286255268
0.1401,-4.8406886238727,-12.5175447462858,-13.0889256380776,0.0930972547461195,-6.01307784456229,-14.2176988109819,-3.90805706379684,-4.57752401966503,-11.5526528605497,-16.4876938897468
0.1501,-4.83483161981833,-12.5097724570043,-13.0936410854064,0.0915685140949769,-5.98817045132866,-14.1951528570849,-3.89413499643108,-4.57767790065784,-11.5419122388068,-16.493272897827
0.1601,-4.82918821969887,-12.50215250747,-13.0987755015235,0.0895512774133316,-5.96342434536447,-14.1727099824915,-3.8804178672869,-4.57813523643532,-11.5312670678553,-16.4991659707856
0.1701,-4.82375846295616,-12.4946852071574,-13.104329800605,0.0870434904249144,-5.9388397761024,-14.1503702050568,-3.86690611430733,-4.57889653022178,-11.5207173106419,-16.5053733872468
0.1801,-4.81854237723353,-12.4873708580639,-13.1103048379414,0.0840431496699594,-5.91441698095266,-14.1281335370921,-3.85360015462149,-4.57996224576504,-11.5102629254461,-16.51189538343
0.1901,-4.8135399781711,-12.4802097546516,-13.1167014095242,0.0805483034720105,-5.89015618523286,-14.1059999853676,-3.84050038441089,-4.58133280699521,-11.4999038658918,-16.5187321531621
0.2001,-4.80875126938352,-12.4732021837923,-13.1235202516648,0.0765570528864856,-5.8660576021057,-14.0839695511162,-3.82760717879014,-4.58300859770399,-11.4896400809622,-16.5258838479187
0.2101,-4.80417624235863,-12.4663484247119,-13.1307620406478,0.0720675526277645,-5.84212143252046,-14.0620422300412,-3.81492089169917,-4.58498996124188,-11.4794715150144,-16.5333505768902
0.2201,-4.79981487633107,-12.4596487489429,-13.1384273924191,0.0670780119793797,-5.81834786516236,-14.0402180123234,-3.80244185580342,-4.58727720023835,-11.4693981077977,-16.5411324070737
0.2301,-4.79566713829101,-12.453103420278,-13.1465168623077,0.0615866956771072,-5.79473707640719,-14.0184968826326,-3.79017038240672,-4.58987057634031,-11.4594197944718,-16.5492293633931
0.2401,-4.79173298279638,-12.4467126947202,-13.1550309447833,0.0555919247764649,-5.77128923027896,-13.9968788201392,-3.77810676137621,-4.59277030997128,-11.4495365056268,-16.5576414288431
0.2501,-4.78801235197804,-12.4404768204483,-13.163970073248,0.0490920774918067,-5.74800447841731,-13.9753637985299,-3.76625126107496,-4.59597658011391,-11.4397481673057,-16.5663685446571
0.2601,-4.78450517542982,-12.4343960377739,-13.173334619864,0.0420855900173613,-5.72488296004773,-13.9539517860234,-3.75460412831107,-4.59948952410961,-11.4300547010265,-16.5754106105032
0.2701,-4.78121137012768,-12.4284705791066,-13.183124895416,0.0345709573173281,-5.70192480195858,-13.9326427453883,-3.74316558829077,-4.60330923748296,-11.4204560238077,-16.5847674847032
0.2801,-4.7781308404089,-12.4227006689221,-13.1933411492078,0.0265467338986412,-5.67913011848507,-13.9114366339644,-3.73193584459143,-4.60743577378624,-11.410952048194,-16.5944389844754
0.2901,-4.7752634778493,-12.417086523732,-13.2039835689962,0.0180115345511602,-5.65649901149596,-13.890333403684,-3.72091507913823,-4.61186914446365,-11.401542682284,-16.6044248862017
0.3001,-4.77260916123848,-12.4116283520574,-13.2150522809579,0.00896403506684962,-5.63403157038922,-13.8693330010965,-3.7101034521916,-4.61660931874107,-11.3922278297585,-16.6147249257192
0.3101,-4.77016775652352,-12.4063263544036,-13.2265473496926,-0.000597027071084,-5.61172787209234,-13.8484353673933,-3.6995011023522,-4.62165622353363,-11.3830073899113,-16.6253387986313
0.3201,-4.76793911671111,-12.4011807232425,-13.23846877826,-0.0106728520236494,-5.58958798106716,-13.8276404384377,-3.68910814657485,-4.62700974337711,-11.3738812576809,-16.6362661606455
0.3301,-4.7659230818673,-12.3961916429903,-13.2508165082531,-0.0212645769629276,-5.56761194932167,-13.8069481447918,-3.67892468018652,-4.63266972038054,-11.3648493236827,-16.6475066279301
0.3401,-4.76411947904614,-12.3913592899957,-13.2635904199038,-0.0323732754652255,-5.54579981642816,-13.7863584117488,-3.66895077692242,-4.6386359542005,-11.3559114742439,-16.6590597774932
0.3501,-4.7625281222343,-12.3866838325267,-13.2767903322242,-0.0439999569334191,-5.52415160954456,-13.7658711593667,-3.65918648897275,-4.64490820203761,-11.3470675914382,-16.6709251475814
0.3601,-4.76114881231922,-12.3821654307626,-13.2904160031815,-0.0561455660485386,-5.50266734344402,-13.7454863025027,-3.64963184703458,-4.6514861786541,-11.3383175531235,-16.6831022381009
0.3701,-4.75998133706591,-12.3778042367858,-13.3044671299055,-0.0688109822536127,-5.48134702054818,-13.7252037508486,-3.64028686037913,-4.65836955641308,-11.329661232979,-16.6955905110551
0.3801,-4.7590254710454,-12.3736003945793,-13.3189433489304,-0.0819970192637847,-5.46019063096671,-13.7050234089704,-3.63115151692897,-4.66555796533999,-11.3210985005443,-16.7083893910039
0.3901,-4.75828097564624,-12.3695540400278,-13.3338442364694,-0.0957044246116645,-5.43919815254216,-13.6849451763469,-3.62222578334271,-4.67305099320476,-11.3126292212605,-16.7214982655391
0.4001,-4.75774759900106,-12.3656653009176,-13.34916930872,-0.10993387922159,-5.41836955089978,-13.6649689474116,-3.6135096051109,-4.6808481856256,-11.3042532565105,-16.7349164857784
0.4101,-4.757425076022,-12.361934296944,-13.3649180222031,-0.124685997014748,-5.39770477950342,-13.6450946115952,-3.60500290666496,-4.68894904619425,-11.2959704636623,-16.7486433668762
0.4201,-4.75731312831476,-12.3583611397181,-13.3810897741317,-0.139961324547034,-5.3772037797151,-13.6253220533701,-3.59670559149183,-4.69735303662106,-11.287780696112,-16.7626781885504
0.4301,-4.7574114641936,-12.3549459327776,-13.3976839028118,-0.155760340680324,-5.35686648086181,-13.6056511522959,-3.58861754225955,-4.70605957690271,-11.2796838033289,-16.7770201956249
0.4401,-4.75771977868339,-12.3516887716015,-13.4146996880722,-0.172083456283527,-5.33669280030476,-13.5860817830674,-3.58073862095174,-4.71506804550878,-11.2716796309005,-16.7916685985862
0.4501,-4.75823775348724,-12.3485897436252,-13.4321363517247,-0.188931013966879,-5.31668264351585,-13.5666138155624,-3.57306866901475,-4.72437777958903,-11.2637680205796,-16.8066225741554
0.4601,-4.75896505699746,-12.3456489282599,-13.4499930580527,-0.206303287851561,-5.29683590415744,-13.5472471148925,-3.56560750750957,-4.73398807520197,-11.2559488103314,-16.8218812658722
0.4701,-4.75990134426033,-12.3428663969147,-13.4682689143284,-0.224200483367724,-5.27715246416769,-13.5279815414535,-3.55835493727415,-4.74389818756162,-11.2482218343821,-16.8374437846921
0.4801,-4.76104625703665,-12.3402422130205,-13.486962971357,-0.242622737089114,-5.25763219384916,-13.5088169509788,-3.55131073909454,-4.75410733130427,-11.2405869232681,-16.8533092095958
0.4901,-4.76239942374919,-12.3377764320571,-13.5060742240486,-0.261570116599177,-5.23827495196416,-13.4897531945932,-3.54447467388479,-4.76461468077517,-11.2330439038862,-16.8694765882088
0.5001,-4.76396045954377,-12.3354691015814,-13.5256016120153,-0.281042620390497,-5.21908058583181,-13.4707901188674,-3.53784648287418,-4.775419370333,-11.2255925995442,-16.885944937432
0.5101,-4.7657289662572,-12.3333202612612,-13.5455440201942,-0.301040177797532,-5.20004893143131,-13.4519275658752,-3.53142588780347,-4.78652049467373,-11.2182328300131,-16.9027132440827
0.5201,-4.7677045324653,-12.3313299429078,-13.5659002794945,-0.321562648962406,-5.18117981350837,-13.4331653732492,-3.52521259112713,-4.79791710917175,-11.2109644115789,-16.919780465542
0.5301,-4.76988673350194,-12.3294981705144,-13.586669167469,-0.342609824833353,-5.16247304568592,-13.4145033742408,-3.51920627622578,-4.80960823023972,-11.2037871570961,-16.9371455304138
0.5401,-4.77227513147755,-12.3278249602929,-13.6078494090078,-0.364181427196581,-5.14392843057837,-13.3959413977788,-3.51340660762239,-4.82159283570489,-11.1967008760415,-16.9548073391881
0.5501,-4.7748692753118,-12.3263103207173,-13.6294396770543,-0.386277108741226,-5.12554575991021,-13.3774792685299,-3.50781323120874,-4.83386986520316,-11.1897053745682,-16.9727647649129
0.5601,-4.77766870076598,-12.3249542525669,-13.6514385933431,-0.408896453155776,-5.10732481463736,-13.3591168069597,-3.50242577447729,-4.84643822058905,-11.1828004555609,-16.9910166538714
0.5701,-4.7806729304917,-12.3237567489705,-13.6738447291573,-0.432038975259101,-5.08926536507266,-13.3408538293956,-3.49724384675883,-4.85929676636218,-11.1759859186916,-17.0095618262646
0.5801,-4.78388147405111,-12.3227177954574,-13.6966566061059,-0.455704121161499,-5.07136717101428,-13.3226901480895,-3.49226703946544,-4.87244433010917,-11.1692615604751,-17.0283990768976
0.5901,-4.78729382798606,-12.321837370004,-13.7198726969196,-0.479891268459355,-5.05362998187753,-13.3046255712808,-3.48749492634524,-4.88587970296089,-11.1626271743262,-17.0475271758715
0.6001,-4.79090947584874,-12.3211154430887,-13.7434914262646,-0.504599726461159,-5.03605353682962,-13.2866599032626,-3.48292706373395,-4.89960164006435,-11.1560825506162,-17.0669448692768
0.6101,-4.79472788827408,-12.3205519777448,-13.7675111715731,-0.529828736445413,-5.01863756492688,-13.2687929444455,-3.4785629908184,-4.91360886106889,-11.1496274767304,-17.0866508798892
0.6201,-4.79874852300655,-12.3201469296157,-13.7919302638897,-0.555577471948258,-5.00138178525568,-13.2510244914246,-3.47440222990369,-4.92790005062613,-11.1432617371263,-17.1066439078687
0.6301,-4.80297082501086,-12.3199002470145,-13.8167469887324,-0.58184503908447,-4.98428590707506,-13.2333543370453,-3.47044428668302,-4.94247385890304,-11.1369851133913,-17.1269226314586
0.6401,-4.80739422648067,-12.3198118709825,-13.8419595869693,-0.608630476896252,-4.9673496299622,-13.2157822704708,-3.46668865051518,-4.95732890210803,-11.1307973843011,-17.1474857076843
0.6501,-4.8120181469538,-12.3198817353504,-13.8675662557064,-0.635932757733929,-4.95057264396015,-13.1983080772502,-3.46313479470417,-4.97246376302921,-11.124698325879,-17.1683317730539
0.6601,-4.81684199334899,-12.3201097668029,-13.8935651491891,-0.663750787665649,-4.93395462972796,-13.1809315393856,-3.45978217678402,-4.98787699158399,-11.1186877114544,-17.189459444256
0.6701,-4.82186516006529,-12.3204958849414,-13.9199543797151,-0.692083406915636,-4.91749525869213,-13.1636524354018,-3.45663023880683,-5.00356710538086,-11.1127653117218,-17.2108673188574
0.6801,-4.82708702905618,-12.321040002352,-13.9467320185569,-0.720929390331534,-4.90119419320084,-13.1464705404145,-3.45367840763375,-5.01953259029068,-11.106930894801,-17.2325539759981
0.6901,-4.83250696990989,-12.321742024672,-13.9738960968946,-0.750287447880879,-4.88505108667941,-13.1293856261999,-3.4509260952311,-5.03577190102891,-11.1011842262957,-17.2545179770837
0.7001,-4.8381243399393,-12.3226018506601,-14.0014446067579,-0.780156225173521,-4.8690655837874,-13.1123974612648,-3.44837269896743,-5.05228346174747,-11.0955250693536,-17.2767578664751
0.7101,-4.84393848426676,-12.3236193722663,-14.0293755019743,-0.810534304012197,-4.85323732057702,-13.0955058109156,-3.44601760191451,-5.06906566663504,-11.0899531847262,-17.2992721721744
0.7201,-4.84994873593197,-12.3247944747046,-14.0576866991261,-0.841420202968425,-4.83756592465373,-13.0787104373294,-3.44386017314919,-5.08611688052694,-11.084468330828,-17.3220594065061
0.7301,-4.85615441597286,-12.3261270365252,-14.086376078512,-0.872812377986328,-4.82205101533656,-13.0620110996238,-3.44189976805924,-5.10343543952199,-11.079070263797,-17.3451180667939
0.7401,-4.86255483353082,-12.3276169296894,-14.1154414851148,-0.904709223009437,-4.80669220382088,-13.045407553927,-3.44013572865209,-5.12101965160779,-11.0737587375539,-17.3684466360325
0.7501,-4.86914928597664,-12.3292640196451,-14.1448807295735,-0.937109070633159,-4.79148909334091,-13.0288995534498,-3.43856738385924,-5.13886779729221,-11.068533503862,-17.3920435835536
0.7601,-4.87593705897262,-12.3310681654032,-14.1746915891578,-0.970010192782674,-4.77644127933434,-13.0124868485546,-3.43719404984977,-5.15697813024171,-11.0633943123867,-17.4159073656854
0.7701,-4.88291742662847,-12.3330292196155,-14.2048718087468,-1.00341080141028,-4.7615483496062,-12.9961691868269,-3.43601503034156,-5.1753488779256,-11.0583409107553,-17.4400364264057
0.7801,-4.89008965159474,-12.3351470286523,-14.2354191018089,-1.03730904921988,-4.74680988449419,-12.9799463131459,-3.43502961690957,-5.19397824226554,-11.0533730446164,-17.4644291979889
0.7901,-4.89745298518772,-12.3374214326829,-14.2663311513823,-1.07170303041013,-4.73222545703414,-12.963817969755,-3.43423708930334,-5.21286440028983,-11.0484904576984,-17.4890841016438
0.8001,-4.90500666748686,-12.3398522657549,-14.2976056110566,-1.10659078144043,-4.71779463312562,-12.9477838963323,-3.43363671575641,-5.23200550479212,-11.0436928918698,-17.5139995481456
0.8101,-4.91274992749141,-12.3424393558755,-14.3292401059539,-1.14197028181648,-4.70351697169781,-12.9318438300609,-3.43322775330142,-5.25139968499403,-11.0389800871968,-17.5391739384585
0.8201,-4.92068198322201,-12.3451825250933,-14.3612322337079,-1.17783945489665,-4.68939202487553,-12.9159975056996,-3.4330094480822,-5.27104504721083,-11.0343517820028,-17.5646056643504
0.8301,-4.9288020418567,-12.34808158958,-14.3935795654421,-1.21419616871658,-4.67541933814513,-12.9002446556524,-3.43298103566803,-5.29093967552025,-11.029807712926,-17.5902931089985
0.8401,-4.93710929986803,-12.3511363597138,-14.4262796467447,-1.25103823683201,-4.66159845051987,-12.8845850100381,-3.43314174136388,-5.31108163243332,-11.0253476149781,-17.6162346475863
0.8501,-4.94560294315149,-12.3543466401622,-14.4593299986406,-1.28836341917976,-4.64792889470555,-12.8690182967604,-3.43349078052478,-5.33146895956689,-11.0209712216014,-17.6424286478911
0.8601,-4.95428214715783,-12.3577122299667,-14.4927281185588,-1.32616942295475,-4.63441019726527,-12.8535442415771,-3.43402735886308,-5.35209967831819,-11.0166782647266,-17.6688734708617
0.8701,-4.9631460770421,-12.3612329226257,-14.5264714812956,-1.36445390350394,-4.62104187878424,-12.8381625681686,-3.43475067276208,-5.37297179053951,-11.0124684748297,-17.6955674711862
0.8801,-4.97219388780318,-12.3649085061804,-14.5605575399729,-1.40321446523398,-4.60782345403301,-12.8228729982066,-3.43565990958064,-5.39408327921336,-11.0083415809884,-17.7225089978504
0.8901,-4.98142472441966,-12.3687387632984,-14.5949837269894,-1.44244866253498,-4.5947544321313,-12.8076752514226,-3.43675424796207,-5.41543210912798,-11.0042973109386,-17.7496963946851
0.9001,-4.99083772200502,-12.3727234713596,-14.6297474549667,-1.48215400071664,-4.58183431670982,-12.7925690456749,-3.43803285813873,-5.43701622755228,-11.0003353911298,-17.7771280009036
0.9101,-5.00043200594929,-12.3768624025414,-14.6648461176872,-1.52232793695812,-4.56906260607206,-12.7775540970168,-3.43949490223529,-5.45883356490893,-10.9964555467811,-17.8048021516281
0.9201,-5.01020669209028,-12.3811553239035,-14.7002770910253,-1.56296788126899,-4.55643879335491,-12.7626301197627,-3.44113953456961,-5.48088203544761,-10.9926575019353,-17.8327171784055
0.9301,-5.02016088682025,-12.3856019974735,-14.7360377338697,-1.60407119746273,-4.54396236668758,-12.7477968265547,-3.44296590195145,-5.50315953791505,-10.9889409795137,-17.8608714097126
0.9401,-5.03029368730566,-12.3902021803334,-14.7721253890376,-1.64563520413979,-4.53163280935056,-12.7330539284285,-3.4449731439795,-5.5256639562235,-10.9853057013698,-17.8892631714497
0.9501,-5.04060418158212,-12.3949556247029,-14.8085373841796,-1.68765717568041,-4.51944959993238,-12.7184011348783,-3.44716039333506,-5.5483931601168,-10.981751388343,-17.9178907874237
0.9601,-5.05109144874793,-12.3998620780269,-14.8452710326747,-1.73013434324725,-4.50741221248554,-12.7038381539222,-3.44952677607431,-5.57134500583273,-10.9782777603107,-17.9467525798193
0.9701,-5.06175455912285,-12.4049212830595,-14.8823236345162,-1.77306389579483,-4.49552011668121,-12.6893646921652,-3.45207141191463,-5.59451733676269,-10.9748845362412,-17.9758468696591
0.9801,-5.07259257439396,-12.4101329779493,-14.9196924771861,-1.81644298108782,-4.48377277796203,-12.6749804548636,-3.45479341452251,-5.61790798410724,-10.9715714342451,-18.0051719772533
0.9901,-5.08360454779086,-12.4154968963243,-14.9573748365188,-1.86026870672494,-4.47216965769382,-12.6606851459875,-3.45769189179497,-5.64151476752765,-10.9683381716264,-18.0347262226363
1.0001,-5.09478952424889,-12.4210127673765,-14.9953679775547,-1.90453814116918,-4.46071021331579,-12.6464784682828,-3.46076594613895,-5.66533549579298,-10.965184464933,-18.0645079259933
1.0101,-5.10614654057494,-12.4266803159459,-15.0336691553809,-1.94924831478297,-4.44939389848913,-12.6323601233329,-3.46401467474729,-5.68936796742248,-10.9621100300064,-18.094515408075
1.0201,-5.11767462561077,-12.4324992626048,-15.0722756159605,-1.99439622086814,-4.43822016324351,-12.6183298116196,-3.46743716987102,-5.71360997132268,-10.9591145820313,-18.1247469906004
1.0301,-5.12937280040946,-12.4384693237409,-15.1111845969499,-2.03997881670893,-4.42718845412259,-12.6043872325829,-3.47103251908829,-5.73805928741941,-10.9561978355839,-18.1552009966493
1.0401,-5.14124007839931,-12.4445902116406,-15.1503933285035,-2.0859930246188,-4.41629821432728,-12.5905320846806,-3.47479980557104,-5.76271368728382,-10.9533595046799,-18.1858757510419
1.0501,-5.15327546555534,-12.4508616345718,-15.1898990340652,-2.13243573298818,-4.40554888385759,-12.5767640654467,-3.4787381083447,-5.7875709347524,-10.9505993028221,-18.2167695807085
1.0601,-5.16547796057474,-12.4572832968655,-15.2296989311477,-2.17930379733512,-4.39493989965217,-12.5630828715495,-3.48284650254707,-5.81262878654124,-10.9479169430464,-18.2478808150471
1.0701,-5.17784655504587,-12.4638548989977,-15.2697902320977,-2.22659404135615,-4.38447069572668,-12.5494881988489,-3.48712405968251,-5.83788499285312,-10.9453121379685,-18.2792077862695
1.0801,-5.19038023362702,-12.4705761376707,-15.3101701448483,-2.27430325797707,-4.3741407033095,-12.5359797424516,-3.49156984787113,-5.86333729797821,-10.9427845998283,-18.3107488297371
1.0901,-5.20307797421459,-12.4774467058925,-15.3508358736576,-2.32242821040361,-4.36394935097639,-12.5225571967683,-3.49618293209528,-5.88898344088782,-10.9403340405354,-18.3425022842848
1.1001,-5.21593874811479,-12.4844662930579,-15.3917846198329,-2.37096563317091,-4.35389606478211,-12.5092202555671,-3.50096237444137,-5.91482115582066,-10.937960171712,-18.3744664925343
1.1101,-5.22896152023445,-12.4916345850263,-15.4330135824419,-2.41991223319096,-4.34398026839127,-12.4959686120277,-3.50590723433771,-5.94084817286197,-10.935662704737,-18.4066398011963
1.1201,-5.24214524924002,-12.498951264201,-15.4745199590093,-2.46926469079776,-4.33420138320631,-12.4828019587951,-3.51101656878716,-5.96706221851482,-10.9334413507875,-18.4390205613617
1.1301,-5.25548888774824,-12.5064160096059,-15.5163009461989,-2.51901966078967,-4.3245588284938,-12.4697199880308,-3.51628943259787,-5.99346101626368,-10.9312958208812,-18.4716071287828
1.1401,-5.26899138249008,-12.5140284969635,-15.5583537404821,-2.56917377346754,-4.31505202150859,-12.4567223914648,-3.52172487860707,-6.02004228712989,-10.9292258259172,-18.504397864143
1.1501,-5.28265167449393,-12.5217883987703,-15.6006755387914,-2.61972363566928,-4.30568037761618,-12.4438088604466,-3.5273219579024,-6.04680375021914,-10.9272310767158,-18.5373911333165
1.1601,-5.2964686992654,-12.5296953843719,-15.6432635391595,-2.67066583179935,-4.29644331041255,-12.4309790859937,-3.53307972003793,-6.07374312326056,-10.9253112840589,-18.570585307618
1.1701,-5.31044138695928,-12.5377491200381,-15.6861149413444,-2.7219969248525,-4.28734023184261,-12.4182327588413,-3.53899721324602,-6.10085812313721,-10.9234661587278,-18.6039787640417
1.1801,-5.32456866255398,-12.5459492690362,-15.7292269474395,-2.77371345743261,-4.27837055231577,-12.4055695694903,-3.54507348464524,-6.12814646640818,-10.921695411542,-18.6375698854902
1.1901,-5.33884944604252,-12.5542954917035,-15.7725967624689,-2.82581195276414,-4.26953368082,-12.3929892082537,-3.55130758044358,-6.15560586982196,-10.9199987533962,-18.671357060994
1.2001,-5.35328265259322,-12.5627874455195,-15.816221594969,-2.87828891569755,-4.26082902503372,-12.3804913653036,-3.55769854613665,-6.1832340508208,-10.9183758952967,-18.7053386859209
1.2101,-5.36786719273417,-12.5714247851768,-15.8600986575546,-2.9311408337066,-4.25225599143524,-12.3680757307161,-3.56424542670245,-6.21102872803638,-10.9168265483974,-18.7395131621764
1.2201,-5.38260197253235,-12.5802071626508,-15.9042251674715,-2.9843641778782,-4.24381398541075,-12.3557419945158,-3.57094726679114,-6.23898762177627,-10.9153504240349,-18.7738788983936
1.2301,-5.39748589376144,-12.5891342272691,-15.948598347133,-3.0379554038941,-4.23550241135948,-12.3434898467196,-3.57780311091016,-6.26710845450142,-10.9139472337627,-18.8084343101148
1.2401,-5.41251785408738,-12.5982056257796,-15.993215424644,-3.09191095300341,-4.2273206727974,-12.331318977379,-3.58481200360599,-6.29538895129447,-10.9126166893847,-18.8431778199642
1.2501,-5.42769674723769,-12.6074210024174,-16.038073634309,-3.14622725298635,-4.21926817245841,-12.3192290766227,-3.59197298963971,-6.32382684031882,-10.9113585029885,-18.8781078578109
1.2601,-5.443021463167,-12.616779998971,-16.0831702171267,-3.20090071910845,-4.21134431239396,-12.3072198346964,-3.59928511416057,-6.35241985326831,-10.9101723869767,-18.9132228609235
1.2701,-5.45849088826074,-12.6262822548477,-16.1285024212701,-3.25592775506412,-4.20354849406966,-12.2952909420042,-3.60674742287187,-6.38116572580779,-10.9090580540989,-18.9485212741166
1.2801,-5.47410390546955,-12.6359274071374,-16.1740675025527,-3.31130475391119,-4.1958801184612,-12.2834420891465,-3.6143589621967,-6.41006219800414,-10.9080152174821,-18.9840015498889
1.2901,-5.48985939451484,-12.6457150906763,-16.2198627248801,-3.36702809899365,-4.18833858614709,-12.2716729669593,-3.62211877943548,-6.43910701474808,-10.9070435906604,-19.0196621485521
1.3001,-5.50575623204054,-12.655644938108,-16.2658853606883,-3.423094164854,-4.18092329739965,-12.2599832665513,-3.63002592292068,-6.46829792616639,-10.9061428876046,-19.0555015383536
1.3101,-5.52179329179466,-12.6657165799459,-16.3121326913677,-3.47949931813395,-4.17363365227443,-12.2483726793403,-3.63807944216858,-6.49763268802495,-10.90531282275,-19.0915181955897
1.3201,-5.53796944479355,-12.675929644632,-16.3586020076744,-3.53623991846394,-4.16646905069707,-12.2368408970892,-3.64627838802421,-6.52710906212206,-10.9045531110245,-19.1277106047126
1.3301,-5.55428355949412,-12.6862837585967,-16.4052906101262,-3.59331231934031,-4.15942889254848,-12.2253876119408,-3.65462181280395,-6.55672481667278,-10.9038634678756,-19.1640772584293
1.3401,-5.57073450196117,-12.6967785463167,-16.4521958093872,-3.65071286899065,-4.15251257774808,-12.2140125164517,-3.66310877043354,-6.58647772668339,-10.9032436092963,-19.2006166577928
1.3501,-5.5873211360359,-12.7074136303714,-16.4993149266379,-3.70843791122678,-4.14571950633479,-12.2027153036254,-3.67173831658109,-6.61636557431698,-10.9026932518509,-19.2373273122878
1.3601,-5.60404232349691,-12.7181886314994,-16.5466452939326,-3.7664837862847,-4.13904907854636,-12.1914956669448,-3.68050950878762,-6.64638614924925,-10.9022121127,-19.274207739908
1.3701,-5.62089692423552,-12.7291031686527,-16.5941842545438,-3.82484683165183,-4.13250069489689,-12.1803533004036,-3.68942140659117,-6.67653724901535,-10.901799909624,-19.3112564672276
1.3801,-5.63788379640685,-12.7401568590512,-16.6419291632946,-3.88352338288195,-4.126073756252,-12.1692878985369,-3.69847307165051,-6.70681667934725,-10.9014563610474,-19.3484720294664
1.3901,-5.65500179660148,-12.7513493182344,-16.6898773868773,-3.94250977439539,-4.11976766390265,-12.158299156451,-3.70766356785984,-6.73722225450189,-10.9011811860607,-19.3858529705479
1.4001,-5.67224978000171,-12.762680160114,-16.7380263041602,-4.00180234026734,-4.11358181963663,-12.1473867698522,-3.71699196146498,-6.76775179758038,-10.9009741044431,-19.4233978431522
1.4101,-5.68962660054775,-12.7741489970241,-16.7863733064832,-4.06139741500141,-4.10751562580879,-12.1365504350756,-3.72645732117151,-6.79840314083778,-10.9008348366833,-19.4611052087627
1.4201,-5.70713111108794,-12.7857554397705,-16.8349157979394,-4.12129133429029,-4.10156848540891,-12.1257898491117,-3.7360587182516,-6.82917412598405,-10.900763104001,-19.4989736377066
1.4301,-5.72476216353648,-12.7974990976796,-16.8836511956472,-4.18148043576214,-4.09573980212801,-12.1151047096333,-3.7457952266452,-6.86006260447592,-10.9007586283661,-19.5370017091907
1.4401,-5.74251860903705,-12.809379578646,-16.9325769300085,-4.24196105971302,-4.09002898042309,-12.1044947150215,-3.75566592305993,-6.89106643779988,-10.9008211325186,-19.5751880113312
1.4501,-5.76039929811271,-12.8213964891781,-16.9816904449575,-4.30272954982556,-4.08443542557977,-12.0939595643903,-3.76566988706436,-6.9221834977464,-10.9009503399872,-19.6135311411787
1.4601,-5.7784030808157,-12.8335494344445,-17.0309891981974,-4.36378225387315,-4.07895854377359,-12.0834989576113,-3.77580620118129,-6.95341166667527,-10.9011459751075,-19.6520297047378
